,Transaction Hash,Status,Time Consumed,Value,transactionFees,gasPrice,gasLimit,gasUsePercent
0,0xd0e9445edfa472c3aa4f2d871970a945a4a33b1a4909f6e5acbf750a825e18bf,Success,Confirmed within 1 min:25 secs,0.007 Ether ($12.58),0.00283500003063 Ether ($5.10),0.000000135000001459 Ether (135.000001459 Gwei),"21,000","21,000 (100%)"
1,0x5ea1ce4478538af27bd7f3a465274a44b56c8c14e9c8a73976a36d592ecbde32,Success,Confirmed within 1 min:20 secs,0 Ether ($0.00),0.0197221682 Ether ($35.45),0.0000001351 Ether (135.1 Gwei),"145,982","145,982 (100%)"
2,0xc4455ef833cb4a2cf5e4f561a73bc51f789f363bfe4a8f42845572fa165daf13,Success,Confirmed within 32 secs,"1.5 Ether ($2,696.24)",0.0244064964 Ether ($43.87),0.0000001353 Ether (135.3 Gwei),"244,336","180,388 (73.83%)"
3,0x3864f665aae90711d64b60dffafda0833d24ed586195f351511f9ffabfe9d3ed,Success,Confirmed within 41 secs,0 Ether ($0.00),0.0261206121 Ether ($46.95),0.0000001353 Ether (135.3 Gwei),"224,031","193,057 (86.17%)"
4,0x9711927a5e13b9915dc69159de75c76cb9e52cb13a24b673f501f95cdf98f15d,Success,Confirmed within 1 min:10 secs,0.11439518475 Ether ($205.62),0.0516038259 Ether ($92.76),0.0000001353 Ether (135.3 Gwei),"396,235","381,403 (96.26%)"
5,0x7de4298ade47eb11ea6372778adda72fcd6dcb87851ee8a61c1bd9e229779686,Success,Confirmed within 6 secs,0 Ether ($0.00),0.0067394283116 Ether ($12.11),0.000000135300000233 Ether (135.300000233 Gwei),"55,181","49,811 (90.27%)"
6,0x9e87853dd469a0ad50d12b6195e1a43c74c800c699a20c84e39ee3570b1caf5c,Success,Confirmed within 46 secs,0.28 Ether ($503.22),0.0151579296261 Ether ($27.24),0.000000135300000233 Ether (135.300000233 Gwei),"151,145","112,032 (74.12%)"
7,0xc37389edadbf2dec558d1d0bea805d60c6c29cfda2e684ccdef56153dfc9ee2d,Success,Confirmed within 1 min:10 secs,0 Ether ($0.00),0.007412121 Ether ($13.32),0.0000001355 Ether (135.5 Gwei),"104,702","54,702 (52.25%)"
8,0xdc9aed32d860f99e0369c3a49cf29f4997e66047639bbda63acb6231fb027b0d,Success,Confirmed within 6 secs,0 Ether ($0.00),0.0069428 Ether ($12.48),0.000000136 Ether (136 Gwei),"51,050","51,050 (100%)"
9,0x2174e8ed4cb113af5e3fa61abad2ec91a529766dcd5da8534586dae307a16cb2,Success,Confirmed within 41 secs,0.045919089133127504 Ether ($82.53),0.002877 Ether ($5.17),0.000000137 Ether (137 Gwei),"21,000","21,000 (100%)"
10,0xff08dff6ed3d27d83dead0edf229b1a8a5ef22fcf3d8f251b8be48ca8916d66d,Success,Confirmed within 41 secs,0.04 Ether ($71.89),0.046254077 Ether ($83.13),0.000000137 Ether (137 Gwei),"400,000","337,621 (84.41%)"
11,0x374848a15540a3265fc4df4964450e3a4a3c187dbc9501d982859d3782817e62,Success,Confirmed within 1 min:10 secs,0 Ether ($0.00),0.007183869 Ether ($12.91),0.000000137 Ether (137 Gwei),"70,790","52,437 (74.07%)"
12,0x363d2ee40629663802c33a5ecf090df19225adba8c8afc7f4a276bbbd18e7b07,Success,Confirmed within 1 min:0 secs,0 Ether ($0.00),0.005299752 Ether ($9.52),0.000000138 Ether (138 Gwei),"38,404","38,404 (100%)"
13,0x8aa6feb0eccef1f9ac62730db43ba47ebccd5cabbe98368ba6c31a3509a5d71b,Success,Confirmed within 1 min:0 secs,0 Ether ($0.00),0.00787704 Ether ($14.16),0.000000138 Ether (138 Gwei),"200,000","57,080 (28.54%)"
14,0x861d0ba60793eabafd9e3c17b8324cf5890d31640deb111d2a6a85a27c1ee3fe,Success,Confirmed within 1 min:10 secs,0 Ether ($0.00),0.00568684206012 Ether ($10.22),0.000000138000001459 Ether (138.000001459 Gwei),"60,000","41,209 (68.68%)"
15,0x13df48a5d3f1df51e3158b7c239c03dc605f3a0f2443b224a888c3a707a71eba,Success,Confirmed within 1 min:25 secs,0 Ether ($0.00),0.00708961207495 Ether ($12.74),0.000000138000001459 Ether (138.000001459 Gwei),"60,000","51,374 (85.62%)"
