,Transaction Hash,Status,Time Consumed,Value,transactionFees,gasPrice,gasLimit,gasUsePercent
0,0xa0f1a8dfcd01d250dddc023f98b5333e491d0efbca2ad35525d8bc3c3692aefa,Success,Confirmed within 30 secs,0 Ether ($0.00),0.005031028 Ether ($8.92),0.000000164 Ether (164 Gwei),"80,000","30,677 (38.35%)"
1,0xc6e8d3effa63e71bf38df78182f10c47cc12899189fb0606973509dc7f0f7715,Success,Confirmed within 30 secs,0 Ether ($0.00),0.00502906 Ether ($8.92),0.000000164 Ether (164 Gwei),"80,000","30,665 (38.33%)"
2,0x06be237cd2768b6c8ecf2396bee4e91b2d631a2e401a623540b031d2e21603e0,Success,Confirmed within 30 secs,0 Ether ($0.00),0.005031028 Ether ($8.93),0.000000164 Ether (164 Gwei),"80,000","30,677 (38.35%)"
3,0x972b3fadff8b64047acfd691685e0f0d456d2d52dc2ce242e265ac63248bc8f3,Success,Confirmed within 30 secs,0 Ether ($0.00),0.00502906 Ether ($8.92),0.000000164 Ether (164 Gwei),"80,000","30,665 (38.33%)"
4,0xc8d6e547db4cfa657289307615db5a4496027f5808f34cb598a67f0f4c7eafea,Success,Confirmed within 30 secs,0 Ether ($0.00),0.005031028 Ether ($8.93),0.000000164 Ether (164 Gwei),"80,000","30,677 (38.35%)"
5,0x6a3328d9cb2899fc1dc28e5642721e87c59fbf1035004571443258c6365252b8,Success,Confirmed within 30 secs,0 Ether ($0.00),0.005031028 Ether ($8.93),0.000000164 Ether (164 Gwei),"80,000","30,677 (38.35%)"
6,0x00b58068543aa8b0b6bd8a42c765959d01df8cee927cf7bf0584f66900ed6aa3,Success,Confirmed within 30 secs,0 Ether ($0.00),0.005031028 Ether ($8.93),0.000000164 Ether (164 Gwei),"80,000","30,677 (38.35%)"
7,0x470d76ae4aed86f8327f4d8e8d58dcf2e5bc69408ba3223489308699a3bc575c,Success,Confirmed within 30 secs,0 Ether ($0.00),0.005031028 Ether ($8.93),0.000000164 Ether (164 Gwei),"80,000","30,677 (38.35%)"
8,0x9f5f67bfc370954a0bd0571857f752eb8f781b7d363fc3674a68a9107239eb1f,Success,Confirmed within 30 secs,0 Ether ($0.00),0.005031028 Ether ($8.93),0.000000164 Ether (164 Gwei),"80,000","30,677 (38.35%)"
9,0xf5de29d4c468d135066af622da4f7e7171264b1d612eaba733f315c5e4e8b281,Success,Confirmed within 30 secs,0 Ether ($0.00),0.005031028 Ether ($8.93),0.000000164 Ether (164 Gwei),"80,000","30,677 (38.35%)"
