,Transaction Hash,Status,Time Consumed,Value,transactionFees,gasPrice,gasLimit,gasUsePercent
0,0xbd78621a3f792186549c7631f5a70dce784009ad2dd6260d23fd72e6741814f0,Success,Confirmed within 30 secs,0.02132 Ether ($38.27),0.004263 Ether ($7.65),0.000000203 Ether (203 Gwei),"420,000","21,000 (5%)"
1,0x1cae48305fa9adf65e448d323545f9d14c0e0e779b6da9da898ef39ba7e03e1c,Success,Confirmed within 30 secs,"19.418337 Ether ($34,853.97)",0.004263 Ether ($7.65),0.000000203 Ether (203 Gwei),"21,000","21,000 (100%)"
2,0xd4d43fcc19279708a65650a76b7a8bd6677c7e8d77e2ecc04f4b65428bb22871,Success,Confirmed within 30 secs,0 Ether ($0.00),0.022572382 Ether ($40.52),0.000000203 Ether (203 Gwei),"200,000","111,194 (55.6%)"
3,0x2ab63db880d1882f4802f2aed4398da4791fda5ddbbb324172d8ab61e6f3b28c,Success,Confirmed within 30 secs,"2.464237 Ether ($4,423.06)",0.004263 Ether ($7.65),0.000000203 Ether (203 Gwei),"21,000","21,000 (100%)"
4,0x2b371603db032629216f6e6e726c7c1b6a02f77612eb913174d3b99028d7df6d,Success,Confirmed within 30 secs,0.0609 Ether ($109.31),0.004263 Ether ($7.65),0.000000203 Ether (203 Gwei),"21,000","21,000 (100%)"
5,0x5d0f28ca7797ed7cba38800172ed8b7d4a4d2fda24c08d02a88d8aaaf7a35ea4,Success,Confirmed within 30 secs,"1.07140348 Ether ($1,923.06)",0.004263 Ether ($7.65),0.000000203 Ether (203 Gwei),"21,000","21,000 (100%)"
6,0xb97b79ea5f61966a900d5f1d241ceb40a46b54a409bd65ffe5f060259145bc06,Success,Confirmed within 30 secs,"1.99106568 Ether ($3,573.76)",0.004263 Ether ($7.65),0.000000203 Ether (203 Gwei),"21,000","21,000 (100%)"
7,0x618b93da87f2a645b255fd2c46c2119242924c8fcac2eb72bff034dcc0174467,Success,Confirmed within 1 min,0 Ether ($0.00),0.008445385 Ether ($15.16),0.000000205 Ether (205 Gwei),"105,000","41,197 (39.24%)"
8,0x39e9d3802c5014d50891375c123009236467af6a8eb1624fbce3932858f38386,Success,Confirmed within 30 secs,0 Ether ($0.00),0.008450305 Ether ($15.17),0.000000205 Ether (205 Gwei),"105,000","41,221 (39.26%)"
9,0xfb89db7c6a5d434ac8ca00c8e077598debb63fc70f89bc90ab572346108d4c93,Success,Confirmed within 30 secs,0 Ether ($0.00),0.007766847 Ether ($13.94),0.000000207 Ether (207 Gwei),"420,000","37,521 (8.93%)"
10,0x0e025f30b7fe8e6efc7a03b3dfe293b4c83af3334e3332606ffa15cffcccb7fa,Success,Confirmed within 30 secs,0.02174 Ether ($39.03),0.004347 Ether ($7.80),0.000000207 Ether (207 Gwei),"420,000","21,000 (5%)"
11,0x8a1dba3e14b3c1e199d6ae66f27acd3207adcc7a148de6584af9d1ee8f2e962d,Success,Confirmed within 30 secs,0 Ether ($0.00),0.007924167 Ether ($14.23),0.000000207 Ether (207 Gwei),"105,000","38,281 (36.46%)"
12,0x2aebb7b2f6c52b1725a48b8f382c950b9db156b9fb2463e5ad63e67e9943fd22,Success,Confirmed within 30 secs,0 Ether ($0.00),0.0392052 Ether ($70.39),0.000000222 Ether (222 Gwei),"800,000","176,600 (22.08%)"
13,0x63b96262a4e7a52978a2b6e5ee7cd71e41273731d64c838ad2629f1e80194e8c,Success,Confirmed within 30 secs,0 Ether ($0.00),0.015771136 Ether ($28.32),0.000000256 Ether (256 Gwei),"67,766","61,606 (90.91%)"
14,0xc582276b018c0076e94c7f8c6acb0696649153e507fea2ca19c686e156fd2074,Success,Confirmed within 30 secs,"858.99489175 Ether ($1,543,682.54)",0.00547575 Ether ($9.84),0.00000026075 Ether (260.75 Gwei),"90,000","21,000 (23.33%)"
15,0xe35bd16708c197a8e275f57e4591e39612ccfd283a2ec3c73cd9c0c49c126662,Success,Confirmed within 30 secs,0 Ether ($0.00),0.03001381564649 Ether ($53.94),0.000000312062047292 Ether (312.062047292 Gwei),"300,000","96,179 (32.06%)"
16,0x1bbbb1c03924f57f51daf67cfe6dfeff9252bb16dacb84255100c04ccdd739ca,Success,Confirmed within 30 secs,0 Ether ($0.00),0.00753629844185 Ether ($13.54),0.000000358871354374 Ether (358.871354374 Gwei),"21,000","21,000 (100%)"
17,0x8cb914a286f36bc90288e8a25cb9286c847fdc77d597590e8cca43caee368bc0,Success,Confirmed within 1 min,0 Ether ($0.00),0.18704177544969 Ether ($336.13),"0.00000172428463194 Ether (1,724.28463194 Gwei)","400,000","108,475 (27.12%)"
18,0xdc2f15f8bc4a2668ba3d8f3fc5719900808da6a9e8edd165ca13d4e9cde08a17,Success,Confirmed within 1 min,0 Ether ($0.00),0.03941248097477 Ether ($70.83),"0.000001876427393581 Ether (1,876.427393581 Gwei)","150,000","21,004 (14%)"
19,0xa065540984a4ca568797c0b5f8291ef9577d29c96509fd9089aa24a0f8e51a81,Success,Confirmed within 1 min,0 Ether ($0.00),0.04296315493648 Ether ($77.21),"0.000002045474906517 Ether (2,045.474906517 Gwei)","150,000","21,004 (14%)"
20,0x2b60bb974f8974eb435d9eaadf24669f78b510fbc55f150ad1be4823c25cbf62,Success,Remove,0 Ether ($0.00),0 Ether ($0.000000),0 Ether (0 Ether),"2,000,000","72,205 (3.61%)"
21,0x1785eabbfaf03a98ca14a960594ada11a74f91abd393d3c7755a0a27bb933ded,Success,Confirmed within 5 mins:15 secs,0 Ether ($0.00),0.02357395025667 Ether ($42.33),0.000000134000001459 Ether (134.000001459 Gwei),"204,895","175,925 (85.86%)"
22,0x7f10d05f1ca192769eb201d54cb03767e0621f62c870b72c03b4e56ad45323d1,Success,Remove,0 Ether ($0.00),0 Ether ($0.000000),0 Ether (0 Ether),"2,000,000","67,002 (3.35%)"
23,0xb8245fba0beeaa6a3532dcf72022e2a0292a302e9ad512a815f8402d2bc5cf08,Success,Confirmed within 3 mins:5 secs,0.05 Ether ($89.79),0.0028245 Ether ($5.07),0.0000001345 Ether (134.5 Gwei),"21,000","21,000 (100%)"
