,Transaction Hash,Status,Time Consumed,Value,transactionFees,gasPrice,gasLimit,gasUsePercent
0,0xb0ef24902f7689b45f839b81f715734e512fc6ff4b63b8b78bb82f0e978bce4b,Success,Confirmed within 30 secs,0.030817484 Ether ($55.54),0.003234 Ether ($5.83),0.000000154 Ether (154 Gwei),"21,000","21,000 (100%)"
1,0xcf392ace56058e9d8dbec822f519a373c8f64412cc49790c7bc57d97df3d64f4,Success,Confirmed within 30 secs,0.09216284 Ether ($166.09),0.003234 Ether ($5.83),0.000000154 Ether (154 Gwei),"21,000","21,000 (100%)"
2,0x29e891d926148c41dcd6b9bd53cc870dbb2aaad5d5c36afe77969aa0f0f346bc,Success,Confirmed within 30 secs,"0.654260547792007441 Ether ($1,179.05)",0.019198564 Ether ($34.60),0.000000154 Ether (154 Gwei),"165,262","124,666 (75.44%)"
3,0x30978ee87339973b56e7841c621c326f6bc32065edc273060965be0399f778da,Success,Confirmed within 30 secs,0 Ether ($0.00),0.019687514 Ether ($35.48),0.000000154 Ether (154 Gwei),"168,435","127,841 (75.9%)"
4,0x3fa1264dc3bd40399ad7f2bb83726155172730d5444ea7e9eb9d301c915d4f3b,Success,Confirmed within 30 secs,0.031660608 Ether ($57.06),0.003234 Ether ($5.83),0.000000154 Ether (154 Gwei),"21,000","21,000 (100%)"
5,0xafb782c5bb7e5366407f3f1a386e782133513510d625a33f79516aec89af42e6,Success,Confirmed within 30 secs,0.031662576 Ether ($57.06),0.003234 Ether ($5.83),0.000000154 Ether (154 Gwei),"21,000","21,000 (100%)"
6,0x80b7720c46f56a2d173dcded12413e956d73112a5e520f32d197e0d152b44fb0,Success,Confirmed within 30 secs,0.031025115 Ether ($55.91),0.003234 Ether ($5.83),0.000000154 Ether (154 Gwei),"21,000","21,000 (100%)"
7,0x6d6f17996ddaee66c49bdbfd650ddde1f15f92e93c9b73ce98ad5f76bd581e0d,Success,Confirmed within 30 secs,0.034060256 Ether ($61.38),0.003234 Ether ($5.83),0.000000154 Ether (154 Gwei),"21,000","21,000 (100%)"
8,0xe567011283c1820bd38ae502ebdeac6b3721e19b76ab99e63f8a1efe7995e8aa,Success,Confirmed within 30 secs,0 Ether ($0.00),0.015917286 Ether ($28.68),0.000000154 Ether (154 Gwei),"158,005","103,359 (65.42%)"
9,0x1366ef33b3ba51550f1c2e992d4ecfe1df487b12947edcdb23d8f2325feb854c,Success,Confirmed within 30 secs,0 Ether ($0.00),0.0063443380601 Ether ($11.43),0.000000154000001459 Ether (154.000001459 Gwei),"60,000","41,197 (68.66%)"
