,Transaction Hash,Status,Time Consumed,Value,transactionFees,gasPrice,gasLimit,gasUsePercent
0,0xf390400b056276216b5e9217ddc07194dc62c740f9becab8336ad2425b9e7e55,Success,Confirmed within 5 mins:40 secs,0.22443076 Ether,0.015066421 Ether,0.0000001345 Ether (134.5 Gwei),"151,130","112,018 (74.12%)"
1,0xb2b473a07d420e07b36782556f008e0a5e019f08b53d2e53977c2f8318ce1e5c,Success,Confirmed within 5 mins:40 secs,0.1025 Ether,0.005882761 Ether,0.0000001345 Ether (134.5 Gwei),"43,738","43,738 (100%)"
2,0xc9e93af55ae54f259c435ac85e69294e50f1aad3303dc1934fd8d43b73164a80,Success,Confirmed within 5 mins:44 secs,0 Ether ($0.00),0.0122307575 Ether,0.0000001345 Ether (134.5 Gwei),"136,402","90,935 (66.67%)"
3,0xd99b41167aa36ee99fc816c211635f749b0eac9cfab4ed55dbdf3df99eb777d0,Success,Confirmed within 22 secs,1.996013345064969734 Ether,0.015834825 Ether,0.000000135 Ether (135 Gwei),"156,836","117,295 (74.79%)"
4,0x165c8d0d3b3e1ef210a4301d880c0c97bc89173cede3872ce49b5ef57f6dd2b8,Success,Confirmed within 55 secs,0.139 Ether,0.002835 Ether,0.000000135 Ether (135 Gwei),"21,000","21,000 (100%)"
5,0x3dd0d10bc5d1157852f652dc19a3f8cd2f54f77ebbbf4b971fc8068d62c144dd,Success,Confirmed within 55 secs,0.04486 Ether,0.002835 Ether,0.000000135 Ether (135 Gwei),"21,000","21,000 (100%)"
6,0x656b2f2a67ea9e394323d8c039beb8079c3e5e20356df2e3a934f515c715e489,Success,Confirmed within 1 min:5 secs,0 Ether ($0.00),0.003240945 Ether,0.000000135 Ether (135 Gwei),"37,050","24,007 (64.8%)"
7,0x8f0d929feb1a177cad04ff8a5e9e2e4113db070412dd300d41ed9ff5e101a6cd,Success,Confirmed within 1 min:20 secs,0 Ether ($0.00),0.007588215 Ether,0.000000135 Ether (135 Gwei),"200,000","56,209 (28.1%)"
8,0x9a7a6c08dc489e42b8ff402ed0038cfc334ab4fbabc7ebe791caf1690dab9d58,Success,Confirmed within 11 secs,0 Ether ($0.00),0.00556321506012 Ether,0.000000135000001459 Ether (135.000001459 Gwei),"60,000","41,209 (68.68%)"
9,0x182429a2080ae863444ff5684443d204bb973f2c8cfcd68a33b69af362e3cf33,Success,Confirmed within 27 secs,0.7002835 Ether,0.00283500003063 Ether,0.000000135000001459 Ether (135.000001459 Gwei),"21,000","21,000 (100%)"
10,0xbc64e439355d3f8257ad8cbe7cc7aa9309a1484d395460b0649b6bf188fadb57,Success,Confirmed within 32 secs,0 Ether ($0.00),0.00556321506012 Ether,0.000000135000001459 Ether (135.000001459 Gwei),"60,000","41,209 (68.68%)"
