,Transaction Hash,Status,Time Consumed,Value,transactionFees,gasPrice,gasLimit,gasUsePercent
0,0x5a49a5e88f3a5abb8636e07d66c7b4c264f19f2059807e1a504ae665fe03863a,Success,Confirmed within 30 secs,"0.6 Ether ($1,078.47)",0.02470395125 Ether ($44.40),0.00000014795 Ether (147.95 Gwei),"229,484","166,975 (72.76%)"
1,0xbcbf4d397f3bbdd7340a86314e14720e972ff692719c203d8c3144617541f25f,Success,Remove,0 Ether ($0.00),0.0065817037 Ether ($11.83),0.00000014795 Ether (147.95 Gwei),"48,934","44,486 (90.91%)"
2,0x3ae328919bdbbd0f58eb1130a905d9b24ca1bd3f5142c975b17c03781372f172,Success,Confirmed within 5 secs,0 Ether ($0.00),0.00668038635 Ether ($12.01),0.00000014795 Ether (147.95 Gwei),"45,153","45,153 (100%)"
3,0xc0e54d5fc6eb71176eab2cd4f174b670213b8878fdf05931d64b63e0d8c20700,Fail with error 'UniswapV2Router: INSUFFICIENT_B_AMOUNT',Confirmed within 5 secs,"1.885641704730478394 Ether ($3,389.35) - [CANCELLED]  ",0.0044802219 Ether ($8.05),0.00000014795 Ether (147.95 Gwei),"180,042","30,282 (16.82%)"
4,0x0f56b6155a53a0cf10210665a538c9b2dc951bf6aa91019b109efe78380aad42,Success,Confirmed within 5 secs,0 Ether ($0.00),0.0060893261 Ether ($10.94),0.00000014795 Ether (147.95 Gwei),"50,000","41,158 (82.32%)"
5,0x3f5ffc583208fa18ca8b11dd0612081ccca8c5a93837fc115c1a674b58e8ab0c,Success,Confirmed within 5 secs,"0.798 Ether ($1,434.24)",0.0129503594 Ether ($23.28),0.00000014795 Ether (147.95 Gwei),"153,798","87,532 (56.91%)"
6,0x2249c3d89e451fccfc8768fa514e0cc42a8174869a770ae3c890819b2aa44b14,Success,Confirmed within 5 secs,0 Ether ($0.00),0.0065254827 Ether ($11.73),0.00000014795 Ether (147.95 Gwei),"44,106","44,106 (100%)"
7,0x9540ddb001b2deda5e8dabfe957cffdf8f0a7936473e283f44c6df237b33561a,Success,Confirmed within 5 secs,0 Ether ($0.00),0.00684964115 Ether ($12.31),0.00000014795 Ether (147.95 Gwei),"50,926","46,297 (90.91%)"
8,0xcf6580fca22b0b9bc869379ce58d29d5ca0eefeb8713824fe943383b974300e1,Success,Confirmed within 11 secs,0 Ether ($0.00),0.0142662267 Ether ($25.64),0.00000014795 Ether (147.95 Gwei),"161,426","96,426 (59.73%)"
9,0x8ff688a1ce3ea13339bba47781b0676d6787d4f9265380a6d0f2a40e31fc5dc0,Success,Confirmed within 11 secs,0 Ether ($0.00),0.00659279995 Ether ($11.85),0.00000014795 Ether (147.95 Gwei),"49,017","44,561 (90.91%)"
10,0x27e5be13eab4f052935a3a9161a27ad02f68b721d3b69ef08f11515c1aacd8ee,Success,Confirmed within 11 secs,0 Ether ($0.00),0.0053149558 Ether ($9.55),0.00000014795 Ether (147.95 Gwei),"50,924","35,924 (70.54%)"
11,0xf804711c992ffec2ca18a5fa25185410b17ae9821b67abc4a64d5efd62b57bdc,Success,Confirmed within 11 secs,0 Ether ($0.00),0.0319258346 Ether ($57.43),0.00000014795 Ether (147.95 Gwei),"334,084","215,788 (64.59%)"
12,0x9d5c2c70c06e6adad90f4a32fefd75d2fde8e067f6fea3d0f0dd2b43a8c940c6,Success,Confirmed within 11 secs,0 Ether ($0.00),0.0085657132 Ether ($15.41),0.00000014795 Ether (147.95 Gwei),"57,896","57,896 (100%)"
13,0x3c3e6b57e06c90d0b4968a0e0c64c6889525c78c7c0af8c08b9289fda5fc0bfa,Success,Confirmed within 16 secs,0.056257164058534402 Ether ($101.20),0.01572131495 Ether ($28.28),0.00000014795 Ether (147.95 Gwei),"157,917","106,261 (67.29%)"
