,Transaction Hash,Status,Time Consumed,Value,transactionFees,gasPrice,gasLimit,gasUsePercent
0,0xe5f9f1e536ef5df3486d08a4ae955202a85a8029a0bbea63bfb5d1f350f5b23e,Success,Confirmed within 1 min,0 Ether ($0.00),0.0037884 Ether,0.0000001804 Ether (180.4 Gwei),"21,000","21,000 (100%)"
1,0x44c30eea2a447d3e5b2e8bc75bc0c97aea8eabdd404d1bf0963c9e897e499c23,Fail,Confirmed within 30 secs,0 Ether ($0.00),0.0072195248 Ether,0.0000001808 Ether (180.8 Gwei),"501,000","39,931 (7.97%)"
2,0x44d65c2db367c2c4809ff652be06326418cf1ae43658c34dd371fb8ed5505539,Success,Confirmed within 30 secs,0 Ether ($0.00),0.0220140272 Ether,0.0000001808 Ether (180.8 Gwei),"501,000","121,759 (24.3%)"
3,0xc783c761cbff2143686be19bb257af3515fa13a040ad1a533724f33f81a4c948,Success,Confirmed within 1 min,0 Ether ($0.00),0.007188415 Ether,0.000000181 Ether (181 Gwei),"100,000","39,715 (39.72%)"
4,0x62cd6f6a7c3217d755a3ba6397f7bd6c8c41d944ffea777f6240e7867e819839,Success,Confirmed within 1 min,0 Ether ($0.00),0.007188415 Ether,0.000000181 Ether (181 Gwei),"100,000","39,715 (39.72%)"
5,0xe2568fd189493b00995da7cc0ffa4395bc91a045679b857f9f049b2b9d84e75c,Success,Confirmed within 1 min,0 Ether ($0.00),0.007188415 Ether,0.000000181 Ether (181 Gwei),"100,000","39,715 (39.72%)"
6,0xd19030eb414caf2c1ec21a39ec09cb967b716221a64c68b5da4b5cfc064efe92,Success,Confirmed within 1 min,0 Ether ($0.00),0.007186243 Ether,0.000000181 Ether (181 Gwei),"100,000","39,703 (39.7%)"
7,0x4013da86e30934826e456bce6166cfc77e8044a3704847ad95e1c1f723b43e5a,Success,Confirmed within 1 min,0 Ether ($0.00),0.007188415 Ether,0.000000181 Ether (181 Gwei),"100,000","39,715 (39.72%)"
8,0x031b99f6d67a354e72984a5f4e649cea928930b2c7a542aac418d1dc70c3def0,Success,Confirmed within 1 min,0 Ether ($0.00),0.007188415 Ether,0.000000181 Ether (181 Gwei),"100,000","39,715 (39.72%)"
9,0xdf9e8094dd0605bd105d2ddbc62980b811c93abe69c9919162701e8610e4747c,Success,Confirmed within 1 min,0 Ether ($0.00),0.007186243 Ether,0.000000181 Ether (181 Gwei),"100,000","39,703 (39.7%)"
