,Transaction Hash,Status,Time Consumed,Value,transactionFees,gasPrice,gasLimit,gasUsePercent
0,0xc38395a19a09669158987d2de99d74038f60c133d179ee67cad5b3808d515716,Success,Remove,"2.7 Ether ($4,854.71)",0.002982 Ether ($5.36),0.000000142 Ether (142 Gwei),"21,000","21,000 (100%)"
1,0x8cba756ad2953e79ff765af1e896b2ac8660b2daed57c88f3687c38084831937,Success,Confirmed within 32 secs,0 Ether ($0.00),0.005851678 Ether ($10.52),0.000000142 Ether (142 Gwei),"65,000","41,209 (63.4%)"
2,0x19063971749dab7fd7d292523ae6209efdc2da17d486ce93ec475076fcd9560b,Success,Confirmed within 27 secs,0 Ether ($0.00),0.00797997408199 Ether ($14.35),0.000000142000001459 Ether (142.000001459 Gwei),"60,000","56,197 (93.66%)"
3,0xde3f7d0081a3b72af408ced12ada3240f8c6ec1345965a222ba33235405dbf51,Success,Confirmed within 51 secs,0 Ether ($0.00),0.007981678082 Ether ($14.35),0.000000142000001459 Ether (142.000001459 Gwei),"60,000","56,209 (93.68%)"
4,0xe0fde34e2a3f510bedf49d41d9e136e8c5fd31aa9c2caebf6a02138824f78d15,Success,Confirmed within 1 min:30 secs,0 Ether ($0.00),0.00585167806012 Ether ($10.52),0.000000142000001459 Ether (142.000001459 Gwei),"60,000","41,209 (68.68%)"
5,0xb23567c48228365f867699757afaf09c01281359bc268c9f9c86054236043ec0,Success,Confirmed within 1 sec,0 Ether ($0.00),0.016694964 Ether ($30.02),0.000000143 Ether (143 Gwei),"350,000","116,748 (33.36%)"
6,0x8b18f135ad987d345ffa4683572783459ac326b7368ff3f4bcd1ecb9806d380b,Success,Confirmed within 1 sec,0.08 Ether ($143.84),0.017735003 Ether ($31.89),0.000000143 Ether (143 Gwei),"177,971","124,021 (69.69%)"
7,0xd9de516e4ff2fa51f333cb53fab76e882b0713d3ddf2078fcdc6fac393af6463,Success,Confirmed within 1 sec,"1 Ether ($1,798.04)",0.003003 Ether ($5.40),0.000000143 Ether (143 Gwei),"21,000","21,000 (100%)"
8,0x6428c5f168aec237429ebf8483ad14f8d80f20ea54b221109657c87d110b9a90,Success,Remove,0.018 Ether ($32.36),0.003003 Ether ($5.40),0.000000143 Ether (143 Gwei),"21,000","21,000 (100%)"
9,0xba612e304fedcdaaf36689fd5e452a6f2ca84d3d3f465afe3fdcdf442c54a13e,Success,Confirmed within 1 sec,0.04 Ether ($71.92),0.028796053 Ether ($51.78),0.000000143 Ether (143 Gwei),"213,325","201,371 (94.4%)"
10,0x325214f319b74fe3e940ac461b2548171fba312169e8e10fa9a7f315d8e5d85c,Success,Confirmed within 1 sec,0.417386155641337132 Ether ($750.48),0.025295556 Ether ($45.48),0.000000143 Ether (143 Gwei),"228,830","176,892 (77.3%)"
