,Transaction Hash,Status,Time Consumed,Value,transactionFees,gasPrice,gasLimit,gasUsePercent
0,0x09e30622b30a36f287eb7d86b67400381ae39fa6b97736b5729a4c21d505ac75,Success,Confirmed within 5 mins:50 secs,0 Ether ($0.00),0.005132157 Ether ($9.20),0.000000137 Ether (137 Gwei),"52,461","37,461 (71.41%)"
1,0x1981b2a5241069bd36f3f2ed6f692840fa141874e8aa938c73529df6124be8ea,Success,Confirmed within 30 secs,0 Ether ($0.00),0.03766225918501 Ether ($67.52),0.000000137000000673 Ether (137.000000673 Gwei),"1,000,000","274,907 (27.49%)"
2,0xfc1a34b5c9162539b2cc5467cee02fc50d536a30fed1153d2f14e7e52d058dc5,Success,Confirmed within 5 mins:36 secs,0 Ether ($0.00),0.00496926402441 Ether ($8.91),0.000000137000000673 Ether (137.000000673 Gwei),"36,272","36,272 (100%)"
3,0x9c88205f7f1a59c2e897f1d1a1e8501cfda272f30430c9af3111d6412ecc1572,Success,Confirmed within 5 mins:45 secs,0 Ether ($0.00),0.00634268903115 Ether ($11.37),0.000000137000000673 Ether (137.000000673 Gwei),"50,926","46,297 (90.91%)"
4,0xd1c52e333e03aef6506df182c22c9ae591275fa2e49a90f9077688e7d56e9588,Success,Confirmed within 1 min:21 secs,0 Ether ($0.00),0.0060211500592 Ether ($10.79),0.000000137000001347 Ether (137.000001347 Gwei),"53,950","43,950 (81.46%)"
5,0xbcc6c612c286c8ae21e599ca933cf9ada006fb5fd47fe7d374f31c7ac909882d,Success,Confirmed within 3 mins:31 secs,0 Ether ($0.00),0.12388759421807 Ether ($222.11),0.000000137000001347 Ether (137.000001347 Gwei),"938,489","904,289 (96.36%)"
6,0x0b862e5846ccc666094f23beded996f186c078576b2b1a4526b0c6a436517b94,Success,Confirmed within 1 min:30 secs,0.2841 Ether ($509.34),0.01499122515965 Ether ($26.88),0.000000137000001459 Ether (137.000001459 Gwei),"148,231","109,425 (73.82%)"
7,0x0b647d287ee34b3658bebbd95324c153f2c3e5c465b8beb306d02bb96f4172de,Success,Confirmed within 8 secs,0.29 Ether ($519.92),0.018809909 Ether ($33.72),0.000000149 Ether (149 Gwei),"153,595","126,241 (82.19%)"
8,0x36997ea4e03911283d11a15cdad9867c3194164afb67c488d0810c484ba55463,Fail with error 'UniswapV2Router: INSUFFICIENT_OUTPUT_AMOUNT',Confirmed within 1 min:55 secs,0.05 Ether ($89.64) - [CANCELLED]  ,0.004125979 Ether ($7.40),0.000000143 Ether (143 Gwei),"167,009","28,853 (17.28%)"
9,0x3617be95493a4955e7ac5923bb611627a43b415030d7c298c3e6fdb704772c5e,Fail with error 'UniswapV2Router: INSUFFICIENT_OUTPUT_AMOUNT',Confirmed within 1 min:55 secs,0.1 Ether ($179.28) - [CANCELLED]  ,0.00395286104209 Ether ($7.09),0.000000137000001459 Ether (137.000001459 Gwei),"167,009","28,853 (17.28%)"
10,0x37eb85ea7dbd60dfbc377fd3762847d436b4c05e2714e21b9cc71ede7f3eea5b,Success,Confirmed within 2 mins:5 secs,"1.5 Ether ($2,689.25)",0.01000456210654 Ether ($17.94),0.000000137000001459 Ether (137.000001459 Gwei),"81,139","73,026 (90%)"
11,0xd0f10c1be44ffa8875f01e2961826f7d6f3ba47f9b6a24f418a552d30b94e417,Success,Confirmed within 2 mins:5 secs,0.02525 Ether ($45.27),0.00710440907565 Ether ($12.74),0.000000137000001459 Ether (137.000001459 Gwei),"51,857","51,857 (100%)"
12,0x6e3e290980060ad06900c2e9eaa6aa5d2c78c808c85ed80bc3767d8774a2c199,Success,Confirmed within 2 mins:10 secs,0 Ether ($0.00),0.00604553606438 Ether ($10.83),0.000000137000001459 Ether (137.000001459 Gwei),"55,160","44,128 (80%)"
13,0x01912ef99d70c0f4770adc247c2a7a8ed63bbf541b9ba3866dbde4bb0c034f24,Success,Confirmed within 2 mins:16 secs,0 Ether ($0.00),0.0170522531816 Ether ($30.55),0.000000137000001459 Ether (137.000001459 Gwei),"164,726","124,469 (75.56%)"
14,0x3fa868a63d74d9a81b409dbe2a54153731c87ac77ef731009f1d5346928016e4,Success,Confirmed within 2 mins:16 secs,"1 Ether ($1,791.58)",0.01812688119304 Ether ($32.48),0.000000137000001459 Ether (137.000001459 Gwei),"173,807","132,313 (76.13%)"
15,0xdbdcf5ef4c5b44ebd1e518063fec9f605a5ea0525bf5fd19972d2d1a9fd3652c,Success,Confirmed within 1 min:35 secs,0 Ether ($0.00),0.01539880016399 Ether ($27.59),0.000000137000001459 Ether (137.000001459 Gwei),"167,950","112,400 (66.92%)"
