,Transaction Hash,Status,Time Consumed,Value,transactionFees,gasPrice,gasLimit,gasUsePercent
0,0x9594c937d0e401c5900a33de8675e9ebd4338f5a00bc7c9ff3e8ced7fa31073c,Fail with error 'UniswapV2Router: INSUFFICIENT_OUTPUT_AMOUNT',Confirmed within 30 secs,"3.14 Ether ($5,592.97) - [CANCELLED]  ",0.00433155004507 Ether ($7.72),0.000000150000001561 Ether (150.000001561 Gwei),"165,168","28,877 (17.48%)"
1,0x3266c8975244c6b3e0b69034f6b07a30aca900d8e88d9f1739ea02732a0fde7a,Success,Confirmed within 30 secs,0 Ether ($0.00),0.0068783616 Ether ($12.25),0.0000001518 Ether (151.8 Gwei),"49,843","45,312 (90.91%)"
2,0xfd659dc7144e6e626815a3cf90de75e4bb3c7a3b653a3127adeeee3cb9d8e250,Success,Confirmed within 30 secs,0.16 Ether ($284.99),0.0189086634 Ether ($33.68),0.0000001518 Ether (151.8 Gwei),"151,719","124,563 (82.1%)"
3,0xb2e25efe979cb9a01805c24f37ab2314fb184f1efb898923413a5c2042af34d0,Success,Confirmed within 30 secs,0 Ether ($0.00),0.005489088 Ether ($9.78),0.0000001518 Ether (151.8 Gwei),"720,001","36,160 (5.02%)"
4,0x05eab7e6cc5edecaf605d8ce7e1df66ceadaa5c91df5d72cd1245efb678b7109,Success,Remove,0 Ether ($0.00),0.0483873126 Ether ($86.19),0.0000001518 Ether (151.8 Gwei),"573,957","318,757 (55.54%)"
5,0x83f9efcd62f9a8b610adf895ef13dc4568cdf7a2db84ff2764e3bf3526880865,Success,Confirmed within 30 secs,0 Ether ($0.00),0.0271318212 Ether ($48.33),0.0000001518 Ether (151.8 Gwei),"232,243","178,734 (76.96%)"
6,0xe50385a43ff335b829c96176bb057f99c47eca11fc9d59f329be0be3ff115f85,Success,Confirmed within 30 secs,0 Ether ($0.00),0.004761966 Ether ($8.48),0.0000001518 Ether (151.8 Gwei),"1,171,000","31,370 (2.68%)"
7,0x0a446aea3b9486231eb8aa4fd4c595456cbe2d52192d59a9d00584837c6d8337,Success,Confirmed within 30 secs,0 Ether ($0.00),0.005780544 Ether ($10.30),0.0000001518 Ether (151.8 Gwei),"383,062","38,080 (9.94%)"
8,0x5a782c7d6d39232fb46411e66689fd9092eeb45a16b19e9e3e968b744da8cd02,Fail with error 'UniswapV2Router: INSUFFICIENT_OUTPUT_AMOUNT',Confirmed within 30 secs,0 Ether ($0.00),0.005656068 Ether ($10.07),0.0000001518 Ether (151.8 Gwei),"550,000","37,260 (6.77%)"
9,0x3df943f01a32428fd0743915624ace8ddda3486b7fd099dcf3642b45c01072dd,Success,Remove,0 Ether ($0.00),0.006562314 Ether ($11.69),0.0000001518 Ether (151.8 Gwei),"699,950","43,230 (6.18%)"
10,0x6c117309bd0b2540a294e1ce072a789d4e762edd8e519e1ebddeae2d6a220543,Success,Confirmed within 30 secs,0 Ether ($0.00),0.004736919 Ether ($8.44),0.0000001518 Ether (151.8 Gwei),"1,170,500","31,205 (2.67%)"
11,0x8f9dafa92aefded700e2c3a052f8f0e29c9f8e086745c58f078268eaed04f4cb,Success,Confirmed within 30 secs,0 Ether ($0.00),0.006443736 Ether ($11.48),0.000000152 Ether (152 Gwei),"86,808","42,393 (48.84%)"
12,0x07592fe476577db4f5ed1d2440b1eeedb1aec3c7c084b5b95ae430e73857bb3a,Success,Confirmed within 30 secs,0.006204000096294 Ether ($11.05),0.00319725 Ether ($5.70),0.00000015225 Ether (152.25 Gwei),"40,000","21,000 (52.5%)"
13,0x312d1f15dfa3fd9bf07abbdadae3fcd801c25442dd974efd4ea92be14c0f25b6,Success,Confirmed within 30 secs,0 Ether ($0.00),0.0189940025 Ether ($33.84),0.0000001529 Ether (152.9 Gwei),"500,000","124,225 (24.85%)"
14,0x65a533ad37f81b51e5b8e47b97de4d7c3f1ad1dcef947fd8cf4e7f39f3f90dde,Fail with error 'UniswapV2Router: INSUFFICIENT_OUTPUT_AMOUNT',Confirmed within 30 secs,0 Ether ($0.00),0.004452606 Ether ($7.93),0.000000153 Ether (153 Gwei),"350,000","29,102 (8.31%)"
15,0xc018459bde0d8eb41874a03886efde6d5f7adb6de2a72d75291d8c82a9dea8cc,Success,Confirmed within 30 secs,0 Ether ($0.00),0.018085824 Ether ($32.22),0.000000153 Ether (153 Gwei),"150,000","118,208 (78.81%)"
16,0x84a820c07c17eb2a2393cf596475bec554fdb883b381b80c16e67354329c5e51,Success,Confirmed within 30 secs,0 Ether ($0.00),0.012765214 Ether ($22.74),0.000000154 Ether (154 Gwei),"500,000","82,891 (16.58%)"
17,0xb7b9aa9bccd08a144244e8a851e08450188f18300c17e1723080632a2f39cbb1,Success,Confirmed within 30 secs,0 Ether ($0.00),0.012848105 Ether ($22.89),0.000000155 Ether (155 Gwei),"500,000","82,891 (16.58%)"
18,0x039fe8b4f9c8df84c30fac6c285c34eb90dcbf60eab0fa5669129f5d3b458113,Success,Confirmed within 30 secs,"24.1 Ether ($42,944.51)",0.04091442 Ether ($72.91),0.000000155 Ether (155 Gwei),"395,957","263,964 (66.66%)"
19,0xc1aac29590cc2ecee1cd839ece41d3d51385f97ff083939b995f0a8a47d02f1d,Success,Confirmed within 30 secs,0.06366666 Ether ($113.45),0.003276 Ether ($5.84),0.000000156 Ether (156 Gwei),"21,000","21,000 (100%)"
20,0xe55db65621054ce832fb10a5e48697f6ac52ee87178d24d78229460a2b0958ce,Success,Confirmed within 30 secs,0.039 Ether ($69.50),0.003276 Ether ($5.84),0.000000156 Ether (156 Gwei),"21,000","21,000 (100%)"
21,0x01a2705c7e1d01c9df71276bb028dfa5468e8605acffa0d68714e7cd40e80c98,Success,Confirmed within 30 secs,0.078 Ether ($138.99),0.003276 Ether ($5.84),0.000000156 Ether (156 Gwei),"21,000","21,000 (100%)"
22,0x5b74d44138fe1b90bf80707905848f5ae44686533748537ddc4164659eb57f20,Success,Confirmed within 30 secs,0.12823463 Ether ($228.51),0.003276 Ether ($5.84),0.000000156 Ether (156 Gwei),"21,000","21,000 (100%)"
23,0xd15adde930eaa336bd20b7bccc90171f64bcb25dfe96480d9ee7e5a98cc0fdd8,Success,Confirmed within 30 secs,0 Ether ($0.00),0.012930996 Ether ($23.04),0.000000156 Ether (156 Gwei),"500,000","82,891 (16.58%)"
24,0x92730f66bf70fcc2cbc0bbb3bf4e823106436a10f435cf8217a35f0a1f945b82,Success,Confirmed within 30 secs,0 Ether ($0.00),0.00663492843 Ether ($11.82),0.00000015651 Ether (156.51 Gwei),"500,000","42,393 (8.48%)"
25,0x8725aa8f6605b0bd54b112055933042207be89994e94192c9aee5eb8b32705f5,Success,Confirmed within 30 secs,0 Ether ($0.00),0.0065295972 Ether ($11.64),0.00000015651 Ether (156.51 Gwei),"500,000","41,720 (8.34%)"
26,0xa3c23b0ceac600db97514a3d7eb2d7f99f8e022143990b65204d349132a7344f,Success,Confirmed within 30 secs,0 Ether ($0.00),0.00650893788 Ether ($11.60),0.00000015651 Ether (156.51 Gwei),"500,000","41,588 (8.32%)"
27,0xdc5cd634a5b2115293233223072f916e1a017def774675e852f28e8b0f4cfd57,Success,Confirmed within 30 secs,0 Ether ($0.00),0.0088396476075 Ether ($15.75),0.0000001572975 Ether (157.2975 Gwei),"200,000","56,197 (28.1%)"
28,0x6d0c8ad53c2585cdea9ddbaaaf5f03248934ceb92cdba5e7b40f0aa93724e9ad,Success,Confirmed within 30 secs,0 Ether ($0.00),0.01240880012106 Ether ($22.11),0.000000160000001561 Ether (160.000001561 Gwei),"500,000","77,555 (15.51%)"
29,0xe144acb92bb341b3593d836f69af2158f9aaf6576d2fe4840816eac9f1d9a8cb,Success,Confirmed within 30 secs,0 Ether ($0.00),0.00913621086 Ether ($16.28),0.00000016254 Ether (162.54 Gwei),"200,000","56,209 (28.1%)"
30,0xd3a83a40bb0105977b4d0e1fc3de367acadccf51b8f10f5b93b96e65bd3e4c03,Success,Confirmed within 30 secs,0.0813 Ether ($144.85),0.00341334 Ether ($6.08),0.00000016254 Ether (162.54 Gwei),"21,000","21,000 (100%)"
31,0xc6b49c52af3442472e1e220168b39b3405575d630a6e2990f00dffda4155376f,Success,Confirmed within 30 secs,0 Ether ($0.00),0.009136957836 Ether ($16.28),0.000000162588 Ether (162.588 Gwei),"89,915","56,197 (62.5%)"
32,0x8cfeedae018bbc14152a20daf7941db2bc4241fb987fe940978c9b0cd60831a5,Success,Confirmed within 30 secs,0 Ether ($0.00),0.021030423 Ether ($37.47),0.000000163 Ether (163 Gwei),"400,000","129,021 (32.26%)"
33,0x7e7f8c9b958f3d51c5aff65303c848e8de967c51cafaa9324757f3430dd920de,Success,Confirmed within 30 secs,0 Ether ($0.00),0.004272067 Ether ($7.61),0.000000163 Ether (163 Gwei),"82,418","26,209 (31.8%)"
34,0x7c5be11141de38e7193f9d8319d9b456bfc3370959ab5e9a9b434e56674a3235,Success,Confirmed within 30 secs,0 Ether ($0.00),0.00686527222502 Ether ($12.23),0.000000166596428572 Ether (166.596428572 Gwei),"41,209","41,209 (100%)"
35,0xa94c3f6fd3fea1ffc79467e0ad76d601133a85e66682cacd5f06d31694d1cba4,Success,Confirmed within 30 secs,0.04862 Ether ($86.64),0.0035566125 Ether ($6.34),0.0000001693625 Ether (169.3625 Gwei),"21,000","21,000 (100%)"
36,0x1692ab49de7f99efaf62eeeee1207df34af2e545a3cae755319d893a051b8636,Success,Confirmed within 30 secs,0 Ether ($0.00),0.007207375 Ether ($12.84),0.000000175 Ether (175 Gwei),"90,000","41,185 (45.76%)"
