,Transaction Hash,Status,Time Consumed,Value,transactionFees,gasPrice,gasLimit,gasUsePercent
0,0x9d8458a4cc2475d2b3c4a590fd7a119866681a27725f21d1a631c61a429efddb,Success,Confirmed within 30 secs,0 Ether ($0.00),0.01850635 Ether ($32.98),0.000000145 Ether (145 Gwei),"168,203","127,630 (75.88%)"
1,0x80474e567488e19148bc6baa401584472aff3e0f0d18f319d0af5b69df3e44d9,Success,Confirmed within 30 secs,0.25 Ether ($445.46),0.018045105 Ether ($32.15),0.000000145 Ether (145 Gwei),"165,020","124,449 (75.41%)"
2,0xa156fb93307d0b887d744c5e575da0cdbccacc8ff387d8b5e0943e1ab2d2202d,Success,Confirmed within 30 secs,0 Ether ($0.00),0.01005198 Ether ($17.97),0.000000145 Ether (145 Gwei),"103,986","69,324 (66.67%)"
3,0xe787807d44541b4e84377c5f1ffeae32c2d476d0469c35c5c9028b89e34f95ec,Success,Confirmed within 30 secs,0.19 Ether ($339.72),0.01802959 Ether ($32.24),0.000000145 Ether (145 Gwei),"164,901","124,342 (75.4%)"
4,0x370adf9d54e695e41054be24dab4c1ea53c88bf7bbc4140a6e5b9f4766eb9759,Success,Remove,0 Ether ($0.00),0.007222595 Ether ($12.91),0.000000145 Ether (145 Gwei),"50,165","49,811 (99.29%)"
5,0x0936c0f0e618bd159d8175edb922fceb4438ac0ae1cefa8a82f69e319b2d2b28,Success,Confirmed within 30 secs,0 Ether ($0.00),0.037498595 Ether ($67.05),0.000000145 Ether (145 Gwei),"350,000","258,611 (73.89%)"
6,0x942249109f325fcf25bab6e199f8e541e603e17bd8b3a1221c2cd8a6010a3586,Success,Remove,0 Ether ($0.00),0.003802045 Ether ($6.80),0.000000145 Ether (145 Gwei),"100,000","26,221 (26.22%)"
7,0x1b5791f681ed8b08b0bca69ffbd093033c4eeba410e7abf323498d62d4323bca,Success,Confirmed within 30 secs,0 Ether ($0.00),0.06483414 Ether ($115.92),0.000000145 Ether (145 Gwei),"643,876","447,132 (69.44%)"
8,0xe274d2a2f79225619b4c128002f4d377092d62f657a8f5aadc7201ddb942a7e7,Success,Confirmed within 30 secs,"0.66 Ether ($1,180.09)",0.06551361 Ether ($117.14),0.000000145 Ether (145 Gwei),"677,727","451,818 (66.67%)"
9,0x0c07d17a520d7b7dc84859665afc82f7db3455e870d52f3caaf84937b10aed4c,Success,Confirmed within 30 secs,0 Ether ($0.00),0.01005198 Ether ($17.97),0.000000145 Ether (145 Gwei),"103,986","69,324 (66.67%)"
10,0xc59672b60b1d679b9e81d9ac442b6fac247e3f411b17c505099619184cb13f9b,Fail with error 'no tokens',Confirmed within 30 secs,0 Ether ($0.00),0.00386686 Ether ($6.91),0.000000145 Ether (145 Gwei),"236,864","26,668 (11.26%)"
11,0x3daa9851591820500b8faf43f3d01a50b9bef380ddedef5a7611c8461667ce9e,Fail with error 'UniswapV2Router: INSUFFICIENT_OUTPUT_AMOUNT',Confirmed within 30 secs,0 Ether ($0.00),0.00495349 Ether ($8.86),0.000000145 Ether (145 Gwei),"209,500","34,162 (16.31%)"
12,0xade64980349a1afcaabd2d1d4567e609dc489700749b5dc95f22681d8313f2bb,Success,Confirmed within 30 secs,0 Ether ($0.00),0.00338111 Ether ($6.05),0.000000145 Ether (145 Gwei),"90,000","23,318 (25.91%)"
13,0xee7bf2b0cd5168e7d7e98ebae68d7c428c0d6bf998ea94908188843be936c681,Success,Confirmed within 30 secs,0 Ether ($0.00),0.015257915 Ether ($27.30),0.000000145 Ether (145 Gwei),"122,342","105,227 (86.01%)"
14,0xa2c32897a7f5ad30cad0a01de24d33181644bd8ebd57acfb721ff2e63b91b04f,Success,Confirmed within 30 secs,"49.988955 Ether ($89,427.24)",0.003045 Ether ($5.45),0.000000145 Ether (145 Gwei),"21,000","21,000 (100%)"
15,0xd79e97b897432bc30eea4e532cbed30be1f4fafd4f32da7cb5487fbc52ef8d79,Success,Confirmed within 30 secs,0 Ether ($0.00),0.00669059 Ether ($11.97),0.000000145 Ether (145 Gwei),"60,000","46,142 (76.9%)"
16,0xab18164c0fe71da18233a74a5e8413f8be90c3e7a92c81d951b5019950eff117,Success,Confirmed within 30 secs,0 Ether ($0.00),0.005973565 Ether ($10.69),0.000000145 Ether (145 Gwei),"65,000","41,197 (63.38%)"
17,0x8f1ea8db49ad5da89fd6930aab95cc805cab45467597e858b75482b6bebb2fab,Success,Confirmed within 30 secs,0 Ether ($0.00),0.00683356 Ether ($12.22),0.000000145 Ether (145 Gwei),"52,187","47,128 (90.31%)"
18,0x98b9baab9b81fd9fb048632e59e9a083ced779c4210f7fffedd554b3c7e91395,Success,Confirmed within 30 secs,"1 Ether ($1,788.94)",0.003045 Ether ($5.45),0.000000145 Ether (145 Gwei),"21,000","21,000 (100%)"
19,0x6189e81755a46c66ec3efc72ee8e4dddce577d9c373b51e66459d68465d57e77,Success,Confirmed within 30 secs,0 Ether ($0.00),0.011795025 Ether ($21.12),0.000000145 Ether (145 Gwei),"87,999","81,345 (92.44%)"
20,0x5cca62b23185564434bb255028404502ffb4cefd6dfd10b456f4cdb4af2eb180,Success,Confirmed within 30 secs,0 Ether ($0.00),0.00532324 Ether ($9.53),0.000000145 Ether (145 Gwei),"77,568","36,712 (47.33%)"
21,0x8f756ec460d7a790312be711101b0627d0395f9247842db9424fbb2a919c180a,Success,Confirmed within 30 secs,0.00404728 Ether ($7.25),0.00308908 Ether ($5.53),0.000000145 Ether (145 Gwei),"22,292","21,304 (95.57%)"
22,0x36ea1cab3b95b7141c0eae841937f12f4fdb352654528a991cac67d80dd30b4d,Fail with error 'UniswapV2Router: INSUFFICIENT_OUTPUT_AMOUNT',Confirmed within 30 secs,0 Ether ($0.00),0.00422588 Ether ($7.57),0.000000145 Ether (145 Gwei),"168,295","29,144 (17.32%)"
23,0x4ffa5255390dcb0060d53f8220ae6e4106845a853051b64a370a1344ec4cd97a,Success,Confirmed within 30 secs,0 Ether ($0.00),0.006462505 Ether ($11.57),0.000000145 Ether (145 Gwei),"66,853","44,569 (66.67%)"
24,0xcda1f6ba8361aaf7bc9f7293ea04524747f953a2ba767f6fae959b49aa7c7c7e,Success,Confirmed within 30 secs,0 Ether ($0.00),0.006583145 Ether ($11.79),0.000000145 Ether (145 Gwei),"49,941","45,401 (90.91%)"
