,Transaction Hash,Status,Time Consumed,Value,transactionFees,gasPrice,gasLimit,gasUsePercent
0,0x2ed24c0f66978d50e87d5096cf93150606728b04fea1d03b9bae4547ab86edce,Success,Confirmed within 1 min,0 Ether ($0.00),0.01921736076 Ether ($34.20),0.00000016549 Ether (165.49 Gwei),"300,000","116,124 (38.71%)"
1,0x146c8c47087127bb948d4a3a42b9bcaba39f1ca7d8d2222233faa101d33ff44f,Success,Confirmed within 1 min,0 Ether ($0.00),0.0178017593 Ether ($31.68),0.00000016549 Ether (165.49 Gwei),"162,637","107,570 (66.14%)"
2,0x0c2019ba64b58e9d4a657716c4d1848baf28f039a1b3c5fd6b5cd82d7b9c748e,Success,Confirmed within 1 min,0 Ether ($0.00),0.00592851376 Ether ($10.55),0.00000016549 Ether (165.49 Gwei),"200,000","35,824 (17.91%)"
3,0x111f96fa1411c2a91832b7ce423d0303a34965ac230af10276b7b3bfd577dc9c,Success,Confirmed within 1 min,0 Ether ($0.00),0.00865694739 Ether ($15.41),0.00000016549 Ether (165.49 Gwei),"200,000","52,311 (26.16%)"
4,0x311b5895ae268fc3e3185ca5a8fb06a354c210ffaf0f9ee6d5c3af7344d3c609,Success,Confirmed within 1 min,0 Ether ($0.00),0.00865694739 Ether ($15.41),0.00000016549 Ether (165.49 Gwei),"200,000","52,311 (26.16%)"
5,0xf4b028802a80f1dc4a80e9cf5f89e8a27db2e2a21e85670e1ba420b286aeecf2,Success,Confirmed within 1 min,0 Ether ($0.00),0.00599967446 Ether ($10.68),0.00000016549 Ether (165.49 Gwei),"200,000","36,254 (18.13%)"
6,0x427db08cf4f1551ad282bfe877dd3cacbf7630e069195725b98f95e28dc5b067,Success,Confirmed within 1 min,0 Ether ($0.00),0.01495046624529 Ether ($26.61),0.000000165700200001 Ether (165.700200001 Gwei),"300,000","90,226 (30.08%)"
7,0xc04b41e83dc740819c4043cf3bc0c1e158edfeafe72fa6c1c85f68f0589df388,Success,Confirmed within 30 secs,0 Ether ($0.00),0.0203567911061 Ether ($36.23),0.00000016629327375 Ether (166.29327375 Gwei),"600,000","122,415 (20.4%)"
8,0x2511777c986360c5fc560aab8915c8a3f715ecf8f0d01a0273f2bfbca1728129,Success,Confirmed within 30 secs,0 Ether ($0.00),0.0088346088 Ether ($15.72),0.0000001692 Ether (169.2 Gwei),"100,000","52,214 (52.21%)"
9,0x300a254677154adc154b8d02b27018b9117c5a7b7e7b9382ce83fc6380261db7,Success,Confirmed within 30 secs,0 Ether ($0.00),0.006304639 Ether ($11.22),0.000000173 Ether (173 Gwei),"36,443","36,443 (100%)"
