,Transaction Hash,Status,Time Consumed,Value,transactionFees,gasPrice,gasLimit,gasUsePercent
0,0x5b6ff96f7894b9e82029cabd475a06cbabe74a892dbaf30fcbbedab20f53d5df,Success,Confirmed within 30 secs,"0.735961495141166946 Ether ($1,309.57)",0.015684383 Ether ($27.91),0.000000143 Ether (143 Gwei),"148,517","109,681 (73.85%)"
1,0x974c19a284407ef8c0eb51a66b8be5f9f937b21fcf29050a149326a4c7a6a83c,Success,Confirmed within 30 secs,"1.1589 Ether ($2,062.15)",0.00300300003063 Ether ($5.34),0.000000143000001459 Ether (143.000001459 Gwei),"21,000","21,000 (100%)"
2,0x0c836644319f85e2420ed5b8e5f9e4077bf3d0eccfddbed30fb02edbce5501a1,Success,Confirmed within 30 secs,0 Ether ($0.00),0.0059217333 Ether ($10.54),0.0000001437 Ether (143.7 Gwei),"41,209","41,209 (100%)"
3,0xd4d56c69862bce97221b3150107fab392cec4c0c7b9ec441c0d3e66acc777fc4,Success,Confirmed within 30 secs,0 Ether ($0.00),0.0063568569 Ether ($11.31),0.0000001437 Ether (143.7 Gwei),"66,355","44,237 (66.67%)"
4,0x01e3bc1ce533b9aeb77c1fb5eceaac7ee4b490ddbea7a43b21f71166496832c6,Success,Confirmed within 30 secs,0 Ether ($0.00),0.0059217333 Ether ($10.54),0.0000001437 Ether (143.7 Gwei),"41,209","41,209 (100%)"
5,0x7785266d3be290e290b3f4df96af21e6159bf073dd6b240db4208307e7a354f9,Success,Confirmed within 30 secs,0.04515394 Ether ($80.35),0.0030177 Ether ($5.37),0.0000001437 Ether (143.7 Gwei),"100,000","21,000 (21%)"
6,0x7535a62e66e41155b4cc23dfb2e6088ab7cf241b14b81cf2d3ad83d3f62fb88c,Success,Confirmed within 30 secs,0 Ether ($0.00),0.00401529599997 Ether ($7.13),0.000000143999999999 Ether (143.999999999 Gwei),"800,000","27,884 (3.49%)"
7,0xb8489885533b206c4a70ecdaf27365a7f6638a096e4f3651ee79b7ff198fd074,Success,Confirmed within 30 secs,0.2286 Ether ($406.14),0.01635192 Ether ($29.05),0.000000144 Ether (144 Gwei),"113,555","113,555 (100%)"
8,0xf83a77054f9715088e369a93ab049b698f6d2bd6597950e821e1d318c952c962,Success,Confirmed within 30 secs,0.300836592571806928 Ether ($534.48),0.020709792 Ether ($36.79),0.000000144 Ether (144 Gwei),"186,012","143,818 (77.32%)"
9,0x99b697328b769f5a759e2d2f65f1be5b40bbd8b1169a7dbcce8c9db221212716,Success,Confirmed within 30 secs,0 Ether ($0.00),0.0064116 Ether ($11.39),0.000000144 Ether (144 Gwei),"48,977","44,525 (90.91%)"
