,Transaction Hash,Status,Time Consumed,Value,transactionFees,gasPrice,gasLimit,gasUsePercent
0,0x29f709cce10dcb67aab1dab4bfbac0fa860d74fbd8d996523a8733c9e9c954b4,Success,Remove,0.022447123702966241 Ether ($37.37),0.003444 Ether ($5.73),0.000000164 Ether (164 Gwei),"21,000","21,000 (100%)"
1,0xa830e7e3e675b7cc015c2b028975ce8279e8692070ca78fc06bad58e2eafb562,Success,Remove,0 Ether ($0.00),0.016853952 Ether ($28.06),0.000000164 Ether (164 Gwei),"119,782","102,768 (85.8%)"
2,0xdf568088ba3b832fedd1d9fcf318bb229583ebb0ca3e4337c7ab3b7e5cdf7227,Success,Confirmed within 30 secs,0 Ether ($0.00),0.024234375 Ether ($40.34),0.000000165 Ether (165 Gwei),"1,000,000","146,875 (14.69%)"
3,0x3fb135148905eeee646037fd3c112ab271481c60fe64813d6c9e271197e3a7d7,Success,Confirmed within 30 secs,0.523490707054496653 Ether ($871.42),0.02348346 Ether ($39.09),0.000000165 Ether (165 Gwei),"184,368","142,324 (77.2%)"
4,0x78ae66a8d73d8e9ce42e6d3978a090b040665fdc0ccd17c0dd7ad0fbb2f575c7,Success,Confirmed within 30 secs,0 Ether ($0.00),0.00741972 Ether ($12.35),0.000000165 Ether (165 Gwei),"67,452","44,968 (66.67%)"
5,0x70f42bfea67fc0896a387e18d134a4bc3563aa6a26b207605608f8f3fb4f7ac2,Success,Confirmed within 30 secs,0 Ether ($0.00),0.013422915 Ether ($22.30),0.000000165 Ether (165 Gwei),"88,005","81,351 (92.44%)"
6,0x412ac3a7c515e333061634dcd22718b4896178e03569a666478aa14e3dfff2fe,Success,Confirmed within 30 secs,0 Ether ($0.00),0.00735267852 Ether ($12.22),0.00000016511 Ether (165.11 Gwei),"44,532","44,532 (100%)"
7,0xcae4c1aab19e4653a24fe29685af36145dff2aa7c987ce35475da5a2ceaf3a3f,Success,Confirmed within 30 secs,0 Ether ($0.00),0.012284 Ether ($20.41),0.000000166 Ether (166 Gwei),"184,000","74,000 (40.22%)"
8,0xdc1fe26de31b1d158ff82d8c6425f5ecb62b893ee7d62e164a49140eadc8563d,Success,Confirmed within 30 secs,0 Ether ($0.00),0.008002362 Ether ($13.30),0.000000166 Ether (166 Gwei),"53,388","48,207 (90.3%)"
9,0xefe4965f95312f2b36b0cad93100e2f6b56a102553132254d9d90772e3c1a9d9,Success,Confirmed within 30 secs,0 Ether ($0.00),0.006655106 Ether ($11.06),0.000000166 Ether (166 Gwei),"55,091","40,091 (72.77%)"
10,0x84c6d491218e731fe7e4026bd3e37f405283bfd6f9b28ba42fd2d1e832a92b15,Success,Remove,0.113316468 Ether ($188.30),0.003486 Ether ($5.79),0.000000166 Ether (166 Gwei),"21,000","21,000 (100%)"
11,0x0f8623078064c443d14685ffed1d9f71f0c4b59fb3b3c0a8e0a46f6af41eb16a,Success,Remove,0 Ether ($0.00),0.0073953 Ether ($12.29),0.000000166 Ether (166 Gwei),"49,005","44,550 (90.91%)"
12,0xc8351f03761b8da29cc5dcb9f33b9c646211985ee92232c40b6395183e1ae868,Success,Confirmed within 30 secs,0 Ether ($0.00),0.009572888 Ether ($15.91),0.000000166 Ether (166 Gwei),"57,668","57,668 (100%)"
13,0x338688db2c1d6d1f7eea4cde9462f514e05bd973f6502f0b39715ec8e950c60a,Success,Confirmed within 30 secs,0 Ether ($0.00),0.00648562 Ether ($10.78),0.000000166 Ether (166 Gwei),"49,070","39,070 (79.62%)"
14,0x31d70051f33b8212ccee69d74ee3041b25580cbde7adbfcff47757a92a8ca99c,Fail,Confirmed within 30 secs,0 Ether ($0.00),0.008262484 Ether ($13.73),0.000000166 Ether (166 Gwei),"50,165","49,774 (99.22%)"
15,0x66d61ac44f2978cf69ba33ddfdf97c7ec9a7126c098fd6e3fc5aa501f52940d2,Success,Remove,0 Ether ($0.00),0.00611676805376 Ether ($10.17),0.000000166000001459 Ether (166.000001459 Gwei),"60,000","36,848 (61.41%)"
