,Transaction Hash,Status,Time Consumed,Value,transactionFees,gasPrice,gasLimit,gasUsePercent
0,0x18456f6873ee6cf745e89b36b7874244f1faec3226b72b3bd3c2e88909f243cb,Success,Confirmed within 30 secs,0 Ether ($0.00),0.010904208 Ether ($18.61),0.000000166 Ether (166 Gwei),"97,534","65,688 (67.35%)"
1,0x8e716054fadbfe90165459df30b2ae9a42454d31a5007a3bc7c91dd9b3314b45,Success,Confirmed within 30 secs,0 Ether ($0.00),0.006338378 Ether ($10.82),0.000000166 Ether (166 Gwei),"79,774","38,183 (47.86%)"
2,0xb8fd65924e75120d4c87798ac0af8d5a2f2a7dbf621e0e789885f6722bd5c9e5,Success,Confirmed within 30 secs,0 Ether ($0.00),0.007840844 Ether ($13.38),0.000000166 Ether (166 Gwei),"97,234","47,234 (48.58%)"
3,0xc74cb05d54ab87ef15e15b8bc71a31f693560776012e55614c9ce26b828aad69,Success,Confirmed within 26 secs,0.04720069 Ether ($80.54),0.003486 Ether ($5.95),0.000000166 Ether (166 Gwei),"42,000","21,000 (50%)"
4,0x3a243d7dff7833cb03cc9c5d3d9efa637fe5d3ba0c6a2e2c4f3415ef388e62b3,Success,Confirmed within 32 secs,0 Ether ($0.00),0.007514488 Ether ($12.82),0.000000166 Ether (166 Gwei),"52,020","45,268 (87.02%)"
5,0x71a667f261d2f11a6b481751441d1e19b96b707118482d8d289e442618869712,Success,Confirmed within 53 secs,0 Ether ($0.00),0.008268626 Ether ($14.11),0.000000166 Ether (166 Gwei),"55,182","49,811 (90.27%)"
6,0x33f9532db8c03ef49dbd814459aacaa46f24fef3f2cec797961a8b84a4a5e76c,Success,Remove,0 Ether ($0.00),0.008667856 Ether ($14.79),0.000000166 Ether (166 Gwei),"52,716","52,216 (99.05%)"
7,0xc5a3f3af4edefc1ee36807fb8d12a585dded2316fae45d0da492a3ca3e0f54db,Success,Confirmed within 1 min:13 secs,0 Ether ($0.00),0.00987534 Ether ($16.85),0.000000166 Ether (166 Gwei),"111,735","59,490 (53.24%)"
8,0xbf1a90642e92619b10e5b7791933b37914585ba803dcbb351f4534a7799d4df6,Success,Confirmed within 1 min:18 secs,"1.695733892591192936 Ether ($2,892.79)",0.02113263 Ether ($36.05),0.000000166 Ether (166 Gwei),"184,889","127,305 (68.85%)"
9,0xd9103e768eb172aa0dcdf4e1d8db32371413fa2775f7f460c8305045849890ee,Success,Confirmed within 1 min:18 secs,0 Ether ($0.00),0.016470686 Ether ($28.10),0.000000166 Ether (166 Gwei),"99,221","99,221 (100%)"
10,0xc3be348c59d7eeb976038d0310a7aa8f085b89e91ee17beadbe1ac8e51b565e8,Success,Confirmed within 1 min:19 secs,"0.97 Ether ($1,654.74)",0.020173648 Ether ($34.41),0.000000166 Ether (166 Gwei),"175,184","121,528 (69.37%)"
