,Transaction Hash,Status,Time Consumed,Value,transactionFees,gasPrice,gasLimit,gasUsePercent
0,0xad8c00d43679f56edf473f56b00415ee3f304e4933bc5b465ac443a60188e1c2,Success,Confirmed within 30 secs,0.34392503 Ether ($609.00),0.0032802 Ether ($5.81),0.0000001562 Ether (156.2 Gwei),"21,000","21,000 (100%)"
1,0xb120a82c884867f287aa68338620aa7e192344ec1a09cf7a4325c5212f8d854d,Success,Confirmed within 30 secs,0 Ether ($0.00),0.036280659 Ether ($64.24),0.000000157 Ether (157 Gwei),"500,000","231,087 (46.22%)"
2,0xf4efc3c103b01cce68f58bf8a93e1d250c338367f0304e4ecaaefe6de45119e9,Success,Confirmed within 3 mins:27 secs,0 Ether ($0.00),0.00621213 Ether ($11.00),0.000000159 Ether (159 Gwei),"49,070","39,070 (79.62%)"
3,0x54f8b0d68bf389b2d88a26ce5e1d65e8469f9a2fb01d7e89a64d4f544f04060d,Success,Confirmed within 3 mins:27 secs,0 Ether ($0.00),0.00859713 Ether ($15.22),0.000000159 Ether (159 Gwei),"64,070","54,070 (84.39%)"
4,0x42583fb7c84955ae7345df3a7e827beabe78d9c72eaf9eb1f32bb93eaac2277a,Success,Confirmed within 3 mins:27 secs,0 Ether ($0.00),0.00621213 Ether ($11.00),0.000000159 Ether (159 Gwei),"49,070","39,070 (79.62%)"
5,0xa94b59c78c92d5657e8e057769da406ee243935b32c6a1d66539cf51c028bf2f,Success,Confirmed within 30 secs,0 Ether ($0.00),0.03703728 Ether ($65.56),0.00000016 Ether (160 Gwei),"500,000","231,483 (46.3%)"
6,0xfe42a61ce5c774ed43db26df8fb2644b263f725501ab616a1b3278446494d8c0,Success,Confirmed within 30 secs,0 Ether ($0.00),0.00676768 Ether ($11.98),0.00000016 Ether (160 Gwei),"200,000","42,298 (21.15%)"
7,0xa06f4af08bf58543d7e0dc9e0fc1148e2984b20e259a87ddf5ecc901b414fde2,Success,Confirmed within 30 secs,0 Ether ($0.00),0.0127552 Ether ($22.58),0.00000016 Ether (160 Gwei),"500,000","79,720 (15.94%)"
8,0xe2756e60d2a7e66f6f60c995bfd1fe6d9544efe091976c3063777f47ec72b97a,Success,Confirmed within 30 secs,0 Ether ($0.00),0.022399125 Ether ($39.65),0.000000161 Ether (161 Gwei),"166,864","139,125 (83.38%)"
9,0x30561f4e274684f64254d288ab40514a424f8fd34ac9baa14e3e4d94bdfaa778,Success,Confirmed within 30 secs,0.038659 Ether ($68.43),0.0034524 Ether ($6.11),0.0000001644 Ether (164.4 Gwei),"21,000","21,000 (100%)"
10,0xb545ec0428c834030da07edf7062cc6235301ef4d1e80e227612a296f500f392,Success,Confirmed within 30 secs,0 Ether ($0.00),0.02116180740263 Ether ($37.46),0.000000168539402697 Ether (168.539402697 Gwei),"600,000","125,560 (20.93%)"
11,0x1ea2fe09ace8ff0f740060f70ada1c305cb9c1d52e222d3d9f34e8ef6c80ad2c,Success,Confirmed within 30 secs,0 Ether ($0.00),0.00949707264 Ether ($16.81),0.00000016896 Ether (168.96 Gwei),"100,000","56,209 (56.21%)"
12,0x70ff5856599982071e2a3064641fd7e2733b656ae75b3cf60b31aff0dd184cf2,Success,Confirmed within 30 secs,"6 Ether ($10,613.76)",0.003549 Ether ($6.28),0.000000169 Ether (169 Gwei),"21,000","21,000 (100%)"
13,0xa99941136220e3e696aec801ec406326cd40b7a28c82950c53bdc5eaf6fc3cee,Success,Confirmed within 30 secs,0 Ether ($0.00),0.00869023 Ether ($15.37),0.00000017 Ether (170 Gwei),"51,119","51,119 (100%)"
