,Transaction Hash,Status,Time Consumed,Value,transactionFees,gasPrice,gasLimit,gasUsePercent
0,0x1a1c4a99fa9f4ed71cd4ec5248717bb0f41fec3a976eaaa77b7870010e94a029,Fail with error 'UniswapV2Router: EXPIRED',Confirmed within 24 secs,0 Ether ($0.00),0.003957065 Ether ($6.79),0.000000167 Ether (167 Gwei),"168,620","23,695 (14.05%)"
1,0xde34d082d568adae5171f2f3551089018e478f48a86d2dc4fa49d178ac1e609e,Success,Confirmed within 22 secs,0.083214370772495621 Ether ($142.75),0.019619494 Ether ($33.66),0.000000167 Ether (167 Gwei),"157,042","117,482 (74.81%)"
2,0x2de77a38b515924642cc94a094ec18873d0094cfb84ebceb857dfab918b3c96e,Success,Confirmed within 24 secs,0 Ether ($0.00),0.004845839 Ether ($8.31),0.000000167 Ether (167 Gwei),"29,017","29,017 (100%)"
3,0xb3b8dffb2cf8bcf2d5c4f54b4f6d9ccc64c45df39e39c62192ff714a796276f9,Success,Confirmed within 31 secs,0.3 Ether ($514.62),0.003507 Ether ($6.02),0.000000167 Ether (167 Gwei),"21,000","21,000 (100%)"
4,0xce3a143d602c3971a1df26b4205a322e6c8dd8105e105f57b7d39f9d86990998,Success,Confirmed within 15 secs,0 Ether ($0.00),0.01477213974 Ether ($25.34),0.00000016761 Ether (167.61 Gwei),"123,834","88,134 (71.17%)"
5,0xb6d7729c6c74df464eba97a4d408b6cdb8452aa738224debe8db5d73470dd2b2,Success,Confirmed within 30 secs,0 Ether ($0.00),0.026797512 Ether ($45.97),0.000000168 Ether (168 Gwei),"203,255","159,509 (78.48%)"
6,0x8d8d551ccb0915130b2781d28993c2881138679ddf76653e5016bfc212d65cb4,Success,Confirmed within 30 secs,0 Ether ($0.00),0.02308908 Ether ($39.61),0.000000168 Ether (168 Gwei),"165,612","137,435 (82.99%)"
7,0x153da0db9b749d68f43279556a6ce11c9b44b01a486d90c0d1847f88eca6d0eb,Fail,Remove,0 Ether ($0.00),0.033627552 Ether ($57.69),0.000000168 Ether (168 Gwei),"201,328","200,164 (99.42%)"
8,0x5957addfae924c105453ae1aa01058908ae30da460b39f427d38e5985ac8ab17,Success,Confirmed within 4 secs,0 Ether ($0.00),0.008074584 Ether ($13.85),0.000000168 Ether (168 Gwei),"53,227","48,063 (90.3%)"
9,0x42562741776717bfbdcf1babc9845bbb06d866c364e788590ffca0453bf651e7,Success,Confirmed within 4 secs,0 Ether ($0.00),0.007460208 Ether ($12.80),0.000000168 Ether (168 Gwei),"48,846","44,406 (90.91%)"
10,0xc2802f96749d0d06dd64bc7157ce746a870934f205af4f3473f32b57e1acbf1a,Success,Confirmed within 4 secs,"30 Ether ($51,462.30)",0.007147056 Ether ($12.26),0.000000168 Ether (168 Gwei),"85,566","42,542 (49.72%)"
