,Transaction Hash,Status,Time Consumed,Value,transactionFees,gasPrice,gasLimit,gasUsePercent
0,0x8275fd83923b0f508514e59faed65c17bcfff5030e3a085c05c9562a1eee0687,Success,Remove,0 Ether ($0.00),0.0095631921 Ether ($16.40),0.0000001701 Ether (170.1 Gwei),"300,000","56,221 (18.74%)"
1,0x1b4c68028b5e75d692409ae978a7f9622fad843fbf3a12f346487a1fb090f25f,Success,Confirmed within 22 secs,0 Ether ($0.00),0.0248136777 Ether ($42.57),0.0000001701 Ether (170.1 Gwei),"1,000,000","145,877 (14.59%)"
2,0xf7e4628c724f9a92a3b8fe0ff0a0e990d40ffcb8c7c3af53be8f7b8f10f026ec,Success,Confirmed within 22 secs,"38.8483 Ether ($66,640.76)",0.0035721 Ether ($6.13),0.0000001701 Ether (170.1 Gwei),"150,000","21,000 (14%)"
3,0x1948154f54c78f106cb040bd3e5966dc7d78909129fb05077081e6d66cdead6b,Success,Confirmed within 4 secs,0 Ether ($0.00),0.031619756 Ether ($54.24),0.0000001702 Ether (170.2 Gwei),"300,000","185,780 (61.93%)"
4,0x6152b71b8dfdff91546cdcf29a6baa605d425ef21946955cf73cc66d5f8b11da,Success,Confirmed within 30 secs,"2.7 Ether ($4,631.61)",0.018726039 Ether ($32.12),0.000000171 Ether (171 Gwei),"148,325","109,509 (73.83%)"
5,0xc4fb685922aff3e9dffb8945b8182c5f6aaf094c2e3db63f5a8fdc54416b8bb8,Success,Confirmed within 4 secs,0 Ether ($0.00),0.007578549 Ether ($13.00),0.000000171 Ether (171 Gwei),"48,750","44,319 (90.91%)"
6,0x7738b919b27921fb2dcaf41a0858928bf0d71103c75b7127fafde9182f17f9e8,Success,Confirmed within 15 secs,0.0009 Ether ($1.54),0.034434441 Ether ($59.07),0.000000171 Ether (171 Gwei),"213,325","201,371 (94.4%)"
7,0x82ee4178751c74d80b31e11281b5feb365be42c4e274c2c34c3d8dbc4575d1d9,Success,Confirmed within 22 secs,0.02 Ether ($34.31),0.035164269 Ether ($60.32),0.000000171 Ether (171 Gwei),"255,746","205,639 (80.41%)"
8,0x1dd25bd9a5b6e4622879168d87b2b2030478fa95235c2ba4a2668732f07579a4,Success,Confirmed within 24 secs,0 Ether ($0.00),0.0036063336016 Ether ($6.18),0.000000171281576899 Ether (171.281576899 Gwei),"45,000","21,055 (46.79%)"
9,0x7ec5d4485a18d943d654ffa9c880e5af77cb9d2107b910e5bcc325c2e5be8412,Success,Confirmed within 30 secs,0 Ether ($0.00),0.024328836 Ether ($41.70),0.00000017136 Ether (171.36 Gwei),"474,652","141,975 (29.91%)"
10,0x51653c7116718608e5b11f1e807d715fd5b1d42b52d6fa76d12a481fdcb90f4a,Success,Confirmed within 4 secs,"50 Ether ($85,698.50)",0.018947004 Ether ($32.47),0.000000172 Ether (172 Gwei),"149,048","110,157 (73.91%)"
11,0xd04b194611923f5cb0f6ad808686cb798b596ae7987ee2fb2db4894a7f8fdb20,Success,Confirmed within 10 secs,0 Ether ($0.00),0.006483024 Ether ($11.11),0.000000172 Ether (172 Gwei),"79,038","37,692 (47.69%)"
12,0x301aa3ae8b380de7e886acdbb1c6155b3f8208fa140f16ac1ba495435b5edb9a,Success,Confirmed within 22 secs,"0.8 Ether ($1,371.18)",0.003612 Ether ($6.19),0.000000172 Ether (172 Gwei),"21,000","21,000 (100%)"
