,Transaction Hash,Status,Time Consumed,Value,transactionFees,gasPrice,gasLimit,gasUsePercent
0,0x1d3e44b86f9f02ffcdf16b93aa647300151a4a9e2ba561af781cd4097963412e,Success,Remove,0 Ether ($0.00),0.00010089 Ether ($0.18),0.000000001 Ether (1 Gwei),"200,000","100,890 (50.45%)"
1,0xaed6284a3d94df68ccda14df8d7b306e9c1804c7606b442aedd7b14306331640,Success,Confirmed within 3 mins:49 secs,"3.678105115178776461 Ether ($6,614.23)",0.012969495 Ether ($23.32),0.000000133 Ether (133 Gwei),"148,349","97,515 (65.73%)"
2,0xc7ef8feb31019d9d1deee8fc6b5f3ccbb9561d1015dd3cb3a6ec8ef15eecf65d,Success,Remove,"3.569893459186383239 Ether ($6,419.63)",0.000124423 Ether ($0.22),0.000000001 Ether (1 Gwei),"200,000","124,423 (62.21%)"
3,0xd501cb6ac64c721f8cf8d0a1d43c4c711129ebe263b59c65f6aab0a9b16a34bf,Success,Remove,"0.642491225266797804 Ether ($1,155.37)",0.000021 Ether ($0.04),0.000000001 Ether (1 Gwei),"50,000","21,000 (42%)"
4,0x0eb42ef113267baf02d2cc61033aa1d73406445d8e9c235e434ec3ac5f9cf4a0,Success,Remove,"2.569964901067191216 Ether ($4,621.49)",0.000021 Ether ($0.04),0.000000001 Ether (1 Gwei),"50,000","21,000 (42%)"
5,0x4f0e8125c4309ab0863bf937e10522d11547b9a79937a083c362f430a099fb22,Success,Confirmed within 30 secs,0.01646 Ether ($29.60),0.0030177 Ether ($5.43),0.0000001437 Ether (143.7 Gwei),"21,000","21,000 (100%)"
6,0xa38054dc58124fb09c5402623fdc6228a0bef197e85977e78860a311eb2c5ea3,Success,Confirmed within 30 secs,0 Ether ($0.00),0.0064496 Ether ($11.60),0.000000145 Ether (145 Gwei),"48,928","44,480 (90.91%)"
7,0x40a287b26f9e4becb9373475807dcfd6af965a518e3e6cfe18a3f4b098db30a5,Success,Confirmed within 30 secs,0.3332 Ether ($599.18),0.003045 Ether ($5.48),0.000000145 Ether (145 Gwei),"21,000","21,000 (100%)"
8,0x9d8458a4cc2475d2b3c4a590fd7a119866681a27725f21d1a631c61a429efddb,Success,Confirmed within 30 secs,0 Ether ($0.00),0.01850635 Ether ($33.28),0.000000145 Ether (145 Gwei),"168,203","127,630 (75.88%)"
9,0x80474e567488e19148bc6baa401584472aff3e0f0d18f319d0af5b69df3e44d9,Success,Confirmed within 30 secs,0.25 Ether ($449.47),0.018045105 Ether ($32.44),0.000000145 Ether (145 Gwei),"165,020","124,449 (75.41%)"
10,0xa156fb93307d0b887d744c5e575da0cdbccacc8ff387d8b5e0943e1ab2d2202d,Success,Confirmed within 30 secs,0 Ether ($0.00),0.01005198 Ether ($18.07),0.000000145 Ether (145 Gwei),"103,986","69,324 (66.67%)"
11,0xe787807d44541b4e84377c5f1ffeae32c2d476d0469c35c5c9028b89e34f95ec,Success,Confirmed within 30 secs,0.19 Ether ($341.60),0.01802959 Ether ($32.42),0.000000145 Ether (145 Gwei),"164,901","124,342 (75.4%)"
12,0x370adf9d54e695e41054be24dab4c1ea53c88bf7bbc4140a6e5b9f4766eb9759,Success,Remove,0 Ether ($0.00),0.007222595 Ether ($12.99),0.000000145 Ether (145 Gwei),"50,165","49,811 (99.29%)"
13,0x0936c0f0e618bd159d8175edb922fceb4438ac0ae1cefa8a82f69e319b2d2b28,Success,Confirmed within 30 secs,0 Ether ($0.00),0.037498595 Ether ($67.42),0.000000145 Ether (145 Gwei),"350,000","258,611 (73.89%)"
14,0x942249109f325fcf25bab6e199f8e541e603e17bd8b3a1221c2cd8a6010a3586,Success,Remove,0 Ether ($0.00),0.003802045 Ether ($6.84),0.000000145 Ether (145 Gwei),"100,000","26,221 (26.22%)"
15,0x1b5791f681ed8b08b0bca69ffbd093033c4eeba410e7abf323498d62d4323bca,Success,Confirmed within 30 secs,0 Ether ($0.00),0.06483414 Ether ($116.56),0.000000145 Ether (145 Gwei),"643,876","447,132 (69.44%)"
16,0xe274d2a2f79225619b4c128002f4d377092d62f657a8f5aadc7201ddb942a7e7,Success,Confirmed within 30 secs,"0.66 Ether ($1,186.61)",0.06551361 Ether ($117.79),0.000000145 Ether (145 Gwei),"677,727","451,818 (66.67%)"
17,0x0c07d17a520d7b7dc84859665afc82f7db3455e870d52f3caaf84937b10aed4c,Success,Confirmed within 30 secs,0 Ether ($0.00),0.01005198 Ether ($18.08),0.000000145 Ether (145 Gwei),"103,986","69,324 (66.67%)"
18,0xc59672b60b1d679b9e81d9ac442b6fac247e3f411b17c505099619184cb13f9b,Fail with error 'no tokens',Confirmed within 30 secs,0 Ether ($0.00),0.00386686 Ether ($6.95),0.000000145 Ether (145 Gwei),"236,864","26,668 (11.26%)"
19,0x3daa9851591820500b8faf43f3d01a50b9bef380ddedef5a7611c8461667ce9e,Fail with error 'UniswapV2Router: INSUFFICIENT_OUTPUT_AMOUNT',Confirmed within 30 secs,0 Ether ($0.00),0.00495349 Ether ($8.91),0.000000145 Ether (145 Gwei),"209,500","34,162 (16.31%)"
