,Transaction Hash,Status,Time Consumed,Value,transactionFees,gasPrice,gasLimit,gasUsePercent
0,0x6728bcc2c1cd9d49644edb52fcace637932040b6006592ab12bc02294caab812,Success,Confirmed within 30 secs,0 Ether ($0.00),0.011405555 Ether ($19.57),0.000000203 Ether (203 Gwei),"207,128","56,185 (27.13%)"
1,0x6468158d6b98f93a7226896c90090b4313b85750d58738f133481047c65f0386,Success,Confirmed within 30 secs,0 Ether ($0.00),0.011407991 Ether ($19.58),0.000000203 Ether (203 Gwei),"207,128","56,197 (27.13%)"
2,0x64c90ed0d3707edc6ffb95914f9ce69301494bf1bf78214ee4d241ce9576f5e9,Success,Confirmed within 30 secs,0 Ether ($0.00),0.008365427 Ether ($14.35),0.000000203 Ether (203 Gwei),"207,128","41,209 (19.9%)"
3,0x136d8d936dd53f3a0f26fe80779919c5da891cbcb3c329829721dc0aaac2d841,Success,Confirmed within 30 secs,0 Ether ($0.00),0.007342307 Ether ($12.60),0.000000203 Ether (203 Gwei),"207,128","36,169 (17.46%)"
4,0xf1288f6eb0d4c260d80407f294632de3d2ab049df7ee92c4b68cc452c7eb9a6c,Success,Confirmed within 30 secs,0 Ether ($0.00),0.008220282 Ether ($14.11),0.000000203 Ether (203 Gwei),"207,128","40,494 (19.55%)"
5,0xc9c54e262edce131178920331964cc531a310d462150ac00b2100ba4bd1949b1,Success,Confirmed within 30 secs,0 Ether ($0.00),0.01193843 Ether ($20.49),0.000000203 Ether (203 Gwei),"207,128","58,810 (28.39%)"
6,0x2856a9755d5d8bd76eb0e66f539d6c9a66d3a99d4a6890f0260262ca23ce3374,Success,Confirmed within 30 secs,0 Ether ($0.00),0.010551128 Ether ($18.11),0.000000203 Ether (203 Gwei),"207,128","51,976 (25.09%)"
7,0x21258f90bf04bc5b751a79a2a1309942f150fbe82a33bb5b1a0f1ecd66e3ae33,Success,Confirmed within 30 secs,"0.59897642 Ether ($1,027.81)",0.004263 Ether ($7.32),0.000000203 Ether (203 Gwei),"207,128","21,000 (10.14%)"
8,0x2f9f37219a31e4c4ce2b22c7316bdc951ad75d81565395bc22117cf218669c06,Success,Confirmed within 30 secs,0 Ether ($0.00),0.007819154 Ether ($13.42),0.000000203 Ether (203 Gwei),"207,128","38,518 (18.6%)"
9,0x7a0f71570b3bca8eb25b18f4b37e5769b52bbef7aac51e4b8421e3149e38ade1,Success,Confirmed within 30 secs,"4.21229818 Ether ($7,221.94)",0.004263 Ether ($7.31),0.000000203 Ether (203 Gwei),"207,128","21,000 (10.14%)"
