,Transaction Hash,Status,Time Consumed,Value,transactionFees,gasPrice,gasLimit,gasUsePercent
0,0x87e9631a9bdda987e9d259d1d2b81cf16c6277f23bcbe45a170fa4c10469cf7a,Success,Confirmed within 39 secs,0.03279387 Ether ($55.44),0.003486 Ether ($5.89),0.000000166 Ether (166 Gwei),"21,000","21,000 (100%)"
1,0xcf7de36473e8a151e4c4ea6d5a8dfb95db430fca09ea5928fa03ab76e02c6a75,Success,Confirmed within 39 secs,0.03180719 Ether ($53.77),0.003486 Ether ($5.89),0.000000166 Ether (166 Gwei),"21,000","21,000 (100%)"
2,0xb614fb8459a6279ef9d76f7362dd729dd3e5b808ee47ab230c3073b5ecff391a,Success,Confirmed within 39 secs,0.03181127 Ether ($53.78),0.003486 Ether ($5.89),0.000000166 Ether (166 Gwei),"21,000","21,000 (100%)"
3,0x625ff95964e1b832f195daaab5180a59463316596fc71b11d572f9160cfa6a6c,Success,Confirmed within 39 secs,0.025295 Ether ($42.76),0.003486 Ether ($5.89),0.000000166 Ether (166 Gwei),"21,000","21,000 (100%)"
4,0xd7f309dbee4a03d6f43c038d9eb62d82ead11c67d67b8475fa3b9a12a668a104,Success,Confirmed within 39 secs,0.03180923 Ether ($53.77),0.003486 Ether ($5.89),0.000000166 Ether (166 Gwei),"21,000","21,000 (100%)"
5,0x843a1fdb601ffbd57894b36f8a1b0fcfea1506ea93f186c0d4e81b94d792c9dc,Success,Confirmed within 39 secs,0.02784704 Ether ($47.08),0.003486 Ether ($5.89),0.000000166 Ether (166 Gwei),"21,000","21,000 (100%)"
6,0x67e77c731ad969f085dd1313f4eb04a65776f302c0e2fa336191b86892910f28,Success,Confirmed within 39 secs,0.00998056 Ether ($16.87),0.003486 Ether ($5.89),0.000000166 Ether (166 Gwei),"21,000","21,000 (100%)"
7,0xdf64053534b5402afaaad3a4e5ee1fb0eaff315972f28e45de6e9ba2674e8814,Success,Confirmed within 39 secs,0.033647514 Ether ($56.88),0.003486 Ether ($5.89),0.000000166 Ether (166 Gwei),"21,000","21,000 (100%)"
8,0xa9fe1fe93f26cdff24bc0baebd2c3a0338ff81bad94c4bf583e3ee76e4cfcc5a,Success,Confirmed within 39 secs,0.03180923 Ether ($53.77),0.003486 Ether ($5.89),0.000000166 Ether (166 Gwei),"21,000","21,000 (100%)"
9,0xc76dd1869744c2c1bdc8af1e9617ed6414125467bb50ed7538feef98540e6f5c,Success,Confirmed within 39 secs,0.03184561 Ether ($53.84),0.003486 Ether ($5.89),0.000000166 Ether (166 Gwei),"21,000","21,000 (100%)"
10,0xf07b7c0d97a0d53b2ab7623ce3f9597552c3d26096e9bfc70b45681473b13344,Success,Confirmed within 39 secs,0.036257514 Ether ($61.29),0.003486 Ether ($5.89),0.000000166 Ether (166 Gwei),"21,000","21,000 (100%)"
11,0xfad9ae91abfcb8150cb87b7a533a6ec21d3ffb4867247019c31f2e04528fc0a6,Success,Confirmed within 40 secs,0.03271924 Ether ($55.31),0.003486 Ether ($5.89),0.000000166 Ether (166 Gwei),"21,000","21,000 (100%)"
12,0x27aa7113d5bf638f570a54f376512d3cb71c2e9e8f0adb893ba552487f0224cd,Success,Confirmed within 40 secs,0.121204724 Ether ($204.90),0.003486 Ether ($5.89),0.000000166 Ether (166 Gwei),"21,000","21,000 (100%)"
13,0x3c2adf26d37b290542c6a397880beb231e61c7a6606e10d274bb74a93c2f2393,Success,Confirmed within 20 secs,0 Ether ($0.00),0.009330694082 Ether ($15.77),0.000000166000001459 Ether (166.000001459 Gwei),"60,000","56,209 (93.68%)"
14,0x2e2e49450b0a772836135ef5de028ef88373e8fe8eccff486aa4b16f541c10aa,Success,Confirmed within 20 secs,0 Ether ($0.00),0.00687775312302 Ether ($11.63),0.000000166899296829 Ether (166.899296829 Gwei),"59,800","41,209 (68.91%)"
15,0x284700ae8fc6534872236bbc739eb920f5fcb532ab82c115f0c48866d9e357f1,Success,Remove,0.198080693815188982 Ether ($334.86),0.03086494 Ether ($52.18),0.000000167 Ether (167 Gwei),"231,114","184,820 (79.97%)"
16,0x29e89942f99b5b6851208f485e720fcf23c15d3694097f953129500ab356e7e6,Success,Remove,0 Ether ($0.00),0.016103142 Ether ($27.22),0.000000167 Ether (167 Gwei),"176,426","96,426 (54.66%)"
17,0x437a2b45624dacc980c6c97b161bba8c99f3441348be74c92052290601c8bdbe,Success,Confirmed within 30 secs,0 Ether ($0.00),0.010539704 Ether ($17.81),0.000000167 Ether (167 Gwei),"72,578","63,112 (86.96%)"
18,0x0077275083dbd1ce6b1bdce579acd5ddd260adc0331cffe0d1249560659c1be3,Success,Confirmed within 30 secs,"2.276492999999999744 Ether ($3,847.09)",0.003507 Ether ($5.93),0.000000167 Ether (167 Gwei),"21,000","21,000 (100%)"
19,0x6cbe0d63bd2b744b8391c8d2656147dc89e78e24181ab58c54214d5920664ef2,Success,Confirmed within 30 secs,0 Ether ($0.00),0.008050569 Ether ($13.60),0.000000167 Ether (167 Gwei),"53,388","48,207 (90.3%)"
20,0x7bc4fe965b280947f246defdbcfacfd179654a52ba7ac70fc12d21fddfbc6d01,Success,Confirmed within 30 secs,"2 Ether ($3,379.84)",0.0207915 Ether ($35.14),0.000000167 Ether (167 Gwei),"165,078","124,500 (75.42%)"
