,Transaction Hash,Status,Time Consumed,Value,transactionFees,gasPrice,gasLimit,gasUsePercent
0,0xaacd942c90529e174817c186bcebf452bfd15d52af4f27891151595a4c5394c0,Success,Confirmed within 30 secs,0 Ether ($0.00),0.0085668 Ether ($15.27),0.000000176 Ether (176 Gwei),"207,128","48,675 (23.5%)"
1,0x98716a1c51c38ba878054f23cb241093808eed37e68b995b4f32dc5fc267dda4,Success,Confirmed within 30 secs,0 Ether ($0.00),0.009246336 Ether ($16.48),0.000000176 Ether (176 Gwei),"207,128","52,536 (25.36%)"
2,0x8bfaa74e180975a8220d65426697ae61f6ba0534959689cd268e96a978aca97b,Success,Confirmed within 30 secs,0.087 Ether ($155.06),0.003696 Ether ($6.59),0.000000176 Ether (176 Gwei),"207,128","21,000 (10.14%)"
3,0xd109a70fec473e0d4d62f97420495e3faf4cb64312a13b1d6b5e59052629193a,Success,Confirmed within 2 secs,0 Ether ($0.00),0.006774944 Ether ($12.07),0.000000176 Ether (176 Gwei),"207,128","38,494 (18.58%)"
4,0x0e44a84586b6ea18b40b8f0537f99eb1ccc9ef7cf7d7501a63df3f2e0f4ab05f,Success,Confirmed within 2 secs,"0.5695201 Ether ($1,015.03)",0.003801 Ether ($6.77),0.000000181 Ether (181 Gwei),"21,000","21,000 (100%)"
5,0x33fd78da203d9d98f92d62da658680562b2d5997664010e3b55e114668e13707,Success,Confirmed within 2 secs,0 Ether ($0.00),0.00746695625 Ether ($13.29),0.00000018125 Ether (181.25 Gwei),"49,436","41,197 (83.33%)"
6,0x0d885f20138146ac3d929ccd66ba2410d486d28da0b1dd46fb0ec3440e559826,Success,Confirmed within 30 secs,0 Ether ($0.00),0.017154893314 Ether ($30.54),0.000000181766 Ether (181.766 Gwei),"165,462","94,379 (57.04%)"
7,0x2bc4051d57ee5d730915e639e7bf663947f87c788dbd1dc28e11771009ba171e,Success,Confirmed within 30 secs,0 Ether ($0.00),0.010342456 Ether ($18.41),0.000000184 Ether (184 Gwei),"100,000","56,209 (56.21%)"
8,0x0906a2859f4cb3d84c790838264590128112b790db5df407f1ce4b9c82529adc,Success,Confirmed within 2 secs,0 Ether ($0.00),0.010344664 Ether ($18.41),0.000000184 Ether (184 Gwei),"100,000","56,221 (56.22%)"
9,0xbacdcbd1d47379cefcf47d8ef4e224c63f93d48e9d14c5ed6cd6b9b15a40f089,Success,Confirmed within 30 secs,0 Ether ($0.00),0.01111248222856 Ether ($19.78),0.000000197657142857 Ether (197.657142857 Gwei),"56,221","56,221 (100%)"
