,Transaction Hash,Status,Time Consumed,Value,transactionFees,gasPrice,gasLimit,gasUsePercent
0,0x50ba53855ad7206eeaa424b80b6f748bbcabb1ee36cf5e4bb20722b7ca569e27,Success,Confirmed within 30 secs,0 Ether ($0.00),0.0125732052 Ether ($21.10),0.0000002407 Ether (240.7 Gwei),"90,000","52,236 (58.04%)"
1,0x1e65ec40425acef6fb7dd4b7bfc00dc9bd4f5a4ec51927fd29070531d6dbdfb3,Success,Confirmed within 30 secs,0.5 Ether ($838.97),0.02762525 Ether ($46.35),0.00000025 Ether (250 Gwei),"149,435","110,501 (73.95%)"
2,0xb92ee6fa52eb18e628f6636abf9443956634052e953b6d2a904d8ff0b4bc171e,Success,Remove,0 Ether ($0.00),0.0131645265 Ether ($22.09),0.0000002505 Ether (250.5 Gwei),"75,150","52,553 (69.93%)"
3,0xe86cfc00b3487c87b2d0daa9a9318fe1c91aacbaa1ced42289aaf88cd1ac1d5d,Success,Remove,0.06 Ether ($100.68),0.0063 Ether ($10.57),0.0000003 Ether (300 Gwei),"200,000","21,000 (10.5%)"
4,0xafbbb007c8cdd123eacbe8bc68d6cb698a769abbf4dd355dc0da8da1f821a5ee,Success,Confirmed within 30 secs,0 Ether ($0.00),0.02629674431581 Ether ($44.14),0.0000003187947861 Ether (318.7947861 Gwei),"300,000","82,488 (27.5%)"
5,0x0212e4be00e3f8997c8a20b875d51d3cd0f301b46a0251ff440aaeb28876a076,Success,Confirmed within 30 secs,0 Ether ($0.00),0.04087666014252 Ether ($68.61),0.000000319084665375 Ether (319.084665375 Gwei),"200,229","128,106 (63.98%)"
6,0x95ae44ab7f439c131e1f369dce205ba72c55065906831fba53d1d19e73275950,Success,Confirmed within 3 mins:34 secs,"5 Ether ($8,392.70)",0.003381 Ether ($5.68),0.000000161 Ether (161 Gwei),"21,000","21,000 (100%)"
7,0x759666f04c02738217c0abb9447091acdbd6efba9e9c9932d7091408b4a5cb84,Success,Remove,0.05 Ether ($83.93),0.00338100003063 Ether ($5.68),0.000000161000001459 Ether (161.000001459 Gwei),"21,000","21,000 (100%)"
8,0x4e84eecc82e2422277ba142b65d5b14643a09f4b4c31ea43ed67fbab762571a9,Success,Remove,0 Ether ($0.00),0.009049649082 Ether ($15.19),0.000000161000001459 Ether (161.000001459 Gwei),"60,000","56,209 (93.68%)"
9,0x147d98a62c47ba916f7c801ca27f1db79aab4acd8bb77d2e92875876ad480cac,Success,Remove,0 Ether ($0.00),0.00663464906012 Ether ($11.14),0.000000161000001459 Ether (161.000001459 Gwei),"60,000","41,209 (68.68%)"
10,0xd09bdf162ac83f38803b30d87d982c9b907b93a8e7678405c2a4edcdfc87ffc8,Success,Remove,"0.652 Ether ($1,094.41)",0.00338100003063 Ether ($5.68),0.000000161000001459 Ether (161.000001459 Gwei),"21,000","21,000 (100%)"
11,0xff4f88e86695c3a28555d636ffc0a944fd86dad7a8bd86d31f5473e55cbccaeb,Success,Confirmed within 3 mins:23 secs,0 Ether ($0.00),0.0066327170601 Ether ($11.13),0.000000161000001459 Ether (161.000001459 Gwei),"60,000","41,197 (68.66%)"
12,0x788145503bac1a4cdebcdaa22f4a3e26f1c10605997f58e824d0608457d8c13c,Success,Remove,0 Ether ($0.00),0.00663658106014 Ether ($11.16),0.000000161000001459 Ether (161.000001459 Gwei),"60,000","41,221 (68.7%)"
13,0x9fbdb0eb4b20d21adf4d8bc60ba0fa973d5ddd3c8cec6d48b14bb981a261ab87,Success,Confirmed within 12 mins:36 secs,0 Ether ($0.00),0.00663464906012 Ether ($11.16),0.000000161000001459 Ether (161.000001459 Gwei),"60,000","41,209 (68.68%)"
